CowID,Date,Time,northing,easting
402,2007-04-10,23:15:34,3789775.352,457582.356
402,2007-04-10,23:20:34,3789774.222,457580.095
402,2007-04-10,23:25:58,3789772.959,457580.246
402,2007-04-10,23:30:58,3789772.969,457578.045
402,2007-04-10,23:35:58,3789774.005,457580.554
402,2007-04-10,23:40:55,3789773.853,457580.093
402,2007-04-10,23:45:55,3789773.114,457579.86
402,2007-04-10,23:50:58,3789773.303,457579.096
402,2007-04-10,23:55:58,3789773.052,457580.09
402,2007-04-11,18:35:41,3789547.233,457433.198
402,2007-04-11,18:40:59,3789598.437,457403.375
402,2007-04-11,18:45:59,3789593.598,457397.34
402,2007-04-11,18:50:41,3789607.328,457426.104
402,2007-04-11,18:55:38,3789606.494,457406.432
402,2007-04-11,19:00:35,3789605.175,457405.017
402,2007-04-11,19:05:59,3789606.934,457404.564
402,2007-04-11,19:10:59,3789607.505,457407.707
402,2007-04-11,19:16:02,3789608.084,457408.842
402,2007-04-11,19:20:59,3789608.395,457408.171
402,2007-04-11,19:25:50,3789612.146,457409.8
402,2007-04-11,19:30:47,3789616.361,457404.064
402,2007-04-11,19:35:56,3789627.934,457405.783
402,2007-04-11,19:40:41,3789638.928,457399.59
402,2007-04-11,19:45:35,3789647.234,457381.598
402,2007-04-11,19:50:35,3789664.884,457279.927
402,2007-04-11,19:55:35,3789666.448,457281.361
402,2007-04-11,20:00:35,3789664.93,457283.224
402,2007-04-11,20:05:41,3789670.845,457283.223
402,2007-04-11,20:10:59,3789670.243,457280.108
402,2007-04-11,20:15:53,3789663.719,457278.642
402,2007-04-11,20:20:59,3789664.842,457282.404
402,2007-04-11,20:25:59,3789662.76,457279.586
402,2007-04-11,20:31:02,3789668.646,457279.051
402,2007-04-11,20:35:59,3789668.25,457278.128
402,2007-04-11,20:40:59,3789665.785,457278.246
402,2007-04-11,20:45:59,3789662.606,457279.53
402,2007-04-11,20:50:53,3789665.252,457280.315
402,2007-04-11,20:55:41,3789665.722,457278.596
402,2007-04-11,21:00:38,3789667.2,457278.759
402,2007-04-11,21:05:38,3789666.212,457279.215
402,2007-04-11,21:10:41,3789666.832,457278.352
402,2007-04-11,21:15:38,3789666.159,457277.373
