Trt,Year,Cow Id,Date,Total_dist,Day_dist,NPre_dist,NPost_dist,Avg_speed,Day_avg_speed,NPre_avg_speed,NPost_avg_speed,Total_Siniosity,Day_Siniosity,Pre_Siniosity,Post_Siniosity,All_Wood,Day_Wood,Pre_Wood,Post_Wood,Cum_PPT_in,Act_PPT_in,Temp_c,Wind_Degree,Wind_mph,Lunar
light,2007,424,4/4/2007,6222.856111746841,4604.601166666172,616.6820340998944,1001.5729109807803,4.606111111581673,6.40417408437576,1.8687334366663466,3.3164665926515906,0.10021770801936519,0.07512625508546764,0.24279811403302687,0.23571425225743353,0.0,0.0,0.0,0.0,4.47,0,15,238,6.8,0.96
light,2007,424,4/5/2007,5033.302962185116,4008.6242630985125,495.19393833208517,529.4847607545129,3.7339042746180384,5.536773844058719,1.53310816821079,1.759085583902036,0.02417274703602083,0.0030819467489867185,0.1774600824570998,0.1974456614966837,2.083333333333333,3.896103896103896,0.0,0.0,4.47,0,8.6,140,6.6,0.92
light,2007,424,4/10/2007,5394.187585455041,4424.42508539201,379.28086181570023,590.4816382473299,3.983890388076101,6.128012583645444,1.170619943875618,1.9171481761276945,0.014794537636373612,0.0871295572325272,0.17091306930464042,0.5899165540485228,0.0,0.0,0.0,0.0,4.68,0.21,8.5,275,8.6,0.5
light,2007,424,4/11/2007,5069.819686333316,4116.332022422348,324.76766809017016,628.7199958207966,3.7721872666170504,5.797650735806124,0.9811712026893359,2.0749834845570847,0.06547873425628666,0.02229500533293634,0.16214326840714013,0.37015844266584513,0.0,0.0,0.0,0.0,4.68,0,11.3,287,15.5,0.4
light,2007,424,4/12/2007,5666.897089041595,4704.735986317711,479.59024159922484,482.57086112466123,4.296358672510686,6.730666647092576,1.5129029703445578,1.5926431060219843,0.15261821106646928,0.14338433935474335,0.5555481994719095,1.751063917294276,5.902777777777778,3.2467532467532463,17.391304347826086,0.0,4.68,0,7.3,298,11.1,0.29
light,2007,424,4/17/2007,3761.0436033611813,2588.5265722701156,369.8986533200158,802.6183777710506,2.796314946736938,3.442189590784728,1.2167718859211045,2.777226220661075,0.1712504485257279,0.13305619319150777,0.13412857215571644,0.5286603234520661,0.0,0.0,0.0,0.0,4.78,0.1,8.2,148,5.3,0
light,2007,424,4/18/2007,4666.114039430637,3859.5459017608528,263.7131753888088,542.8549622809738,3.4589429499115174,5.821336201750909,0.8703405128343524,1.4173758806291745,0.09674924238998996,0.14415272289881845,0.01048439277357803,0.30538819773153464,0.0,0.0,0.0,0.0,4.78,0,9,300,9.2,0.02
light,2007,424,4/19/2007,5813.811670197564,3801.6348531350736,1037.8014079722038,974.3754090902866,4.364723476124297,5.361967352799822,3.5299367618102173,2.9616273832531506,0.11001083626021758,0.15849950487625927,0.2852696135019956,0.9785025516329443,0.0,0.0,0.0,0.0,4.78,0,13.9,234,8.5,0.08
light,2007,424,4/24/2007,6107.366228688745,5276.846141769381,467.8999146373226,362.6201722820444,4.585109781297857,7.150198024077752,1.5340980807781068,1.2547410805607073,0.10778286157238112,0.1462448195671334,0.11748020831659886,0.2676053788297816,0.0,0.0,0.0,0.0,4.78,0,13.4,238,11.4,0.5
light,2007,424,4/25/2007,4477.065296714703,3770.251444649829,315.6477943820455,391.1660576828306,3.3212650569100175,5.088058629756854,1.0349108012526083,1.2952518466318894,0.05519947137570705,0.04602643563031945,0.5543885740585347,0.25749859204335024,0.4166666666666667,0.8849557522123894,0.0,0.0,4.78,0,7.9,280,13.5,0.64
light,2007,424,4/26/2007,5261.333427479624,4347.251895340839,326.7975232517668,587.2840088870212,3.935178330201664,5.819614317725353,1.0966359840663316,2.01124660577747,0.1567821180556637,0.03466624170714392,0.2725214014236396,1.2886652911434338,0.0,0.0,0.0,0.0,4.78,0,10,308,5.3,0.74
light,2007,424,5/1/2007,4551.081558968382,3482.510689518665,384.33778447986805,684.2330849698491,3.403950305885102,4.5286224831192,1.362899944964071,2.3924233740204515,0.14252719571959335,0.22311768234527948,0.05178997894749604,0.21371685001110913,0.0,0.0,0.0,0.0,4.79,0.01,14.9,295,6.3,1
light,2007,424,5/2/2007,7967.764390732504,6528.360384403572,202.8461986253326,1236.5578077035984,3.449248653996755,3.7605762582969886,0.7270473069008336,4.191721382046096,0.1270906860352859,0.19214261475331762,0.11467944512750673,1.813110914762917,9.251101321585903,13.768115942028986,0.0,6.0606060606060606,5.04,0.25,15.6,42,7.7,1
light,2007,424,5/3/2007,15408.017474386768,11404.98894122438,443.1929981057639,3559.835535056635,0.6072603741925183,0.8053801949879513,0.10943036990265775,0.49704489459042656,0.0217379545966772,0.0618304885088187,0.003351317487294292,0.12203368563718707,0.0,0.0,0.0,0.0,6.13,1.09,10,336,5.7,0.98
light,2007,426,3/20/2007,3150.983852387495,2241.073967639431,353.91037329581593,555.9995114522495,2.3220219988117132,3.247933286433958,1.0111724951309027,1.753941676505519,0.10859300888888414,0.10676030438586438,0.5004285414950824,0.2607143933215542,0.0,0.0,0.0,0.0,3.12,0,14.3,265,5.8,0.04
light,2007,426,3/21/2007,5345.853939594277,4010.673538179051,222.88838446555638,1112.292016949671,3.9049334839987413,5.762461980142314,0.6278546041283278,3.4977736382065125,0.08488661282213933,0.14336608482266916,0.38460428560670634,0.3772159333229832,0.0,0.0,0.0,0.0,3.12,0,12.7,261,7.3,0.1
light,2007,426,3/22/2007,3833.295067415289,2820.91728313431,394.99563734499134,617.382146935989,2.8458018317856637,4.106138694518646,1.1651788712241633,1.9233088689594673,0.11571651586769423,0.20477295865321085,0.09483501529025976,0.33267345869052967,0.0,0.0,0.0,0.0,3.12,0,13.7,242,8.4,0.19
light,2007,426,4/10/2007,5156.314808834825,4245.528297652169,216.6203981299446,694.1661130527099,3.774754618473518,5.831769639632101,0.6505117060959297,2.275954469025278,0.03136569542844835,0.05236566474687854,0.03652801633317357,0.10537957083583598,0.0,0.0,0.0,0.0,4.68,0.21,8.5,275,8.6,0.5
light,2007,426,4/11/2007,3109.253030174553,2333.7229959751285,219.10023371688558,556.4298004825382,2.3099948218235906,3.273103781171288,0.6639401021723805,1.8364019817905552,0.16645880848314717,0.11168824116316105,0.4726175432930008,0.5672112409147959,0.0,0.0,0.0,0.0,4.68,0,11.3,287,15.5,0.4
light,2007,426,4/12/2007,5594.359998548667,4841.12703343732,206.2895039643574,546.9434611469885,4.206285713194487,6.818488779489184,0.6487091319633881,1.8110710634006242,0.15513893892969538,0.1499274569740389,0.03264804206824216,1.6158086954818482,0.3472222222222222,0.6493506493506493,0.0,0.0,4.68,0,7.3,298,11.1,0.29
light,2007,426,4/17/2007,6655.192394044308,4997.184316491773,669.3870836489348,988.6209939035991,5.091960515718674,6.854848170770607,2.269108758131982,3.493360402486216,0.0935000149840505,0.114273735192081,0.0802454934328966,0.037522804834678375,0.0,0.0,0.0,0.0,4.78,0.1,8.2,148,5.3,0
light,2007,426,4/18/2007,5504.051926927802,4410.588626747622,366.02878987285294,727.4345103073294,4.1983615003263175,6.075190945933363,1.2241765547587056,2.543477308766886,0.0934846798772681,0.10013365197980503,0.03237003707639073,0.1411649967742331,0.0,0.0,0.0,0.0,4.78,0,9,300,9.2,0.02
light,2007,426,4/19/2007,5157.846775702208,3856.122330217771,390.18065721252805,911.5437882719095,3.9493466888990874,5.318789420990029,1.327145092559619,3.1761107605293013,0.12296327477424886,0.06373400129564286,0.042676974376711606,0.4837419264741183,0.0,0.0,0.0,0.0,4.78,0,13.9,234,8.5,0.08
light,2007,426,4/24/2007,7493.977643279735,6259.486296027955,588.4198001338232,646.0715471179572,5.716230086407121,8.586400954770857,1.9812114482620309,2.2669177091858144,0.08590384746608454,0.11117268264803491,0.06709016341526039,0.1427902348683748,0.0,0.0,0.0,0.0,4.78,0,13.4,238,11.4,0.5
light,2007,426,4/25/2007,12687.089882065675,4361.462254569592,710.16903752927,7615.458589966812,9.662673177506226,6.032451251133599,2.415540943977109,25.72790064177977,0.02308842189203721,0.05920828691701772,0.3107380824551899,0.0426077949607448,0.3703703703703704,0.6369426751592357,0.0,0.0,4.78,0,7.9,280,13.5,0.64
light,2007,426,4/26/2007,6703.872087264273,5083.067960278602,710.2519037762706,910.5522232093956,5.12528447038553,6.9918403855276505,2.4240679309770328,3.1616396639215125,0.10566576512563769,0.016193794650941944,0.07114429660152076,0.6718234564202735,0.7017543859649122,1.25,0.0,0.0,4.78,0,10,308,5.3,0.74
light,2007,426,5/1/2007,6286.005610060177,4725.976594870936,673.6314438337826,886.39757135546,4.798477564931432,6.259571648835677,2.4144496194759233,3.2115854034618114,0.09729365736616907,0.14001607666728447,0.09092353994721185,0.13543727513986092,0.0,0.0,0.0,0.0,4.79,0.01,14.9,295,6.3,1
light,2007,426,5/2/2007,8631.273936142163,6541.672039920485,1581.014675132035,508.5872210896429,6.578714890352258,8.653005343810165,5.646480982614411,1.8427073227885613,0.02014673718586325,0.03348616172549945,0.025808927069085795,0.1739510050411594,14.130434782608695,24.22360248447205,0.0,0.0,5.04,0.25,15.6,42,7.7,1
light,2007,426,5/3/2007,5642.447339469586,4312.9169880847385,515.5384499183243,813.991901466518,4.327030168304897,5.712472831900316,1.8953619482291335,2.938598922261798,0.16192260568705366,0.06576082221921847,0.03995470906756018,0.8273501655927086,0.0,0.0,0.0,0.0,6.13,1.09,10,336,5.7,0.98
light,2007,427,3/27/2007,3626.411847340742,2771.3712826141136,282.6407408820142,572.399823844611,2.682257283536052,4.0340193342272395,0.8098588563954562,1.8113918476095283,0.023430959753351594,0.058905766638628294,0.28404184687794065,0.5666485393753273,0.0,0.0,0.0,0.0,4.03,0.91,11.1,305,6.9,0.7
light,2007,427,3/28/2007,3352.086353180196,2328.4345964630347,346.3386672305804,677.3130894865815,2.505296228086843,3.3892788885924814,1.0369421174568276,2.136634351692686,0.04239218429989302,0.10338576192758303,0.3524923707810582,0.38328711755078204,0.0,0.0,0.0,0.0,4.03,0,13.2,220,7.7,0.79
light,2007,427,3/29/2007,3870.295468578377,2104.6935460621567,530.4447933757164,1235.1571291405035,2.8499966631652263,3.023984979974363,1.5419906784177801,3.8841419155361745,0.015213889156803157,0.06912031297338887,0.615094669624052,0.3988872601885739,0.0,0.0,0.0,0.0,4.03,0,10.4,245,15.9,0.86
light,2007,427,3/30/2007,4582.544596016016,3764.08625118662,231.80146929559567,586.6568755337979,3.3969937702120205,5.471055597654971,0.6858031635964369,1.8162751564513868,0.020806756043959016,0.08165115621334407,0.2660869944021412,0.5667485395908548,2.0905923344947737,4.081632653061225,0.0,0.0,4.03,0,3.4,287,6.5,0.92
light,2007,427,4/3/2007,5115.101844051523,3678.1835961860083,702.3267129829813,734.5915348825375,3.895736362567801,5.239577772344742,2.2367092770158643,2.473372171321675,0.03357629751426378,0.12104211605960151,0.4079142035359638,0.17924078303325208,0.0,0.0,0.0,0.0,4.47,0.44,15.2,262,9,0.99
light,2007,427,4/4/2007,5993.010370021033,4843.402146535192,535.0318404118041,614.5763830740393,4.560890692557864,6.889618985114071,1.7039230586363188,2.0692807510910414,0.08191806222106787,0.12410207329894757,0.43285762275445594,0.2004681378818269,0.0,0.0,0.0,0.0,4.47,0,15,238,6.8,0.96
light,2007,427,4/5/2007,4104.166199783559,2710.040394247974,529.6444845895943,864.4813209459936,3.128175457152103,3.833154730195154,1.7085305954503043,2.930445155749131,0.1859363020566386,0.14344623664536232,0.21047581587687067,0.8925214200397595,0.0,0.0,0.0,0.0,4.47,0,8.6,140,6.6,0.92
light,2007,427,4/17/2007,5355.0807083686595,4331.6388768221495,183.55508983740546,839.8867417091067,4.014303379586702,5.885378908725746,0.5959580838876801,2.8961611783072643,0.11818214634178309,0.1446940487027531,0.2320438521316025,0.06822279918413007,0.0,0.0,0.0,0.0,4.78,0.1,8.2,148,5.3,0
light,2007,427,4/18/2007,4587.122504469988,3751.8735047563127,181.44975425704325,653.7992454566296,3.4567614954559063,5.0838394373391775,0.6048325141901442,2.2622811261475073,0.09867050848929905,0.10112885918452921,0.11841620761936653,0.11477156038878078,0.0,0.0,0.0,0.0,4.78,0,9,300,9.2,0.02
light,2007,427,4/19/2007,4261.403310102814,3320.964774435321,297.72179336636634,642.7167423011259,3.2040626391750484,4.4877902357234065,0.9924059778878878,2.216264628624572,0.1613649275386113,0.09226830915786999,0.1118638299069465,0.7192536140648921,0.0,0.0,0.0,0.0,4.78,0,13.9,234,8.5,0.08
light,2007,427,4/24/2007,5110.38482090904,4134.832981506509,314.485319669567,661.0665197329646,3.82800361116782,5.580071500008784,1.0379053454441154,2.2717062533778853,0.14679707325333832,0.10928201435499109,0.28166254538856494,0.3281059343484599,0.0,0.0,0.0,0.0,4.78,0,13.4,238,11.4,0.5
light,2007,427,4/25/2007,4095.378095082215,2906.5228986168163,364.336412909847,824.5187835555496,3.095523881392453,3.9598404613308125,1.2104199764446744,2.862912442901214,0.005982260838496286,0.08165894299981569,0.47142851283183496,0.3246613023731301,1.7361111111111112,3.125,0.0,0.0,4.78,0,7.9,280,13.5,0.64
light,2007,427,4/26/2007,5623.6568230319335,4766.8304863437215,177.72310765960623,679.1032290286076,4.22831340077589,6.424299846824423,0.5983943018841961,2.3336880722632567,0.08591720443261143,0.013228248832049247,0.05509549559222595,0.8149826621953149,0.0,0.0,0.0,0.0,4.78,0,10,308,5.3,0.74
light,2007,427,5/1/2007,5863.127267448218,3105.999292746161,436.456647614759,2320.6713270872965,4.421664605918717,4.103037374829803,1.547718608562975,8.085962812150859,0.10091726193557428,0.12533712873255515,0.1091917033726605,0.11763921599013621,0.0,0.0,0.0,0.0,4.79,0.01,14.9,295,6.3,1
light,2007,427,5/2/2007,7679.107557746243,6098.365873171549,256.8047738887511,1323.936910685943,5.747834998313056,7.868859191189095,0.9171599067455395,4.711519255110118,0.03404686128812774,0.07404220441507693,0.21370870611794823,0.32841730627391275,2.6217228464419478,4.827586206896552,0.0,0.0,5.04,0.25,15.6,42,7.7,1
light,2007,427,5/3/2007,4848.033802760467,3894.8611990879904,233.79591394620104,719.3766897262755,3.672752880879141,5.1248173672210395,0.834985406950718,2.5692024633081267,0.1411552529394007,0.038120263296271995,0.395028979857005,0.8516852807665741,0.0,0.0,0.0,0.0,6.13,1.09,10,336,5.7,0.98
light,2007,430,3/20/2007,5392.6815586160665,3843.656923714387,717.110025118847,831.9146097828318,4.097782339373911,5.719727565051171,2.1342560271394255,2.7010214603338696,0.06380622210086816,0.09566289930821291,0.07166607284881571,0.22297535580654865,0.0,0.0,0.0,0.0,3.12,0,14.3,265,5.8,0.04
light,2007,430,3/21/2007,7167.04626386787,5096.2191957034165,477.2602125132948,1593.5668556511598,5.450225295717011,7.606297307020025,1.4246573507859546,5.140538244036,0.0843984495670673,0.1081152314357475,0.18769163529637048,0.6935918946694763,0.0,0.0,0.0,0.0,3.12,0,12.7,261,7.3,0.1
light,2007,430,3/22/2007,7429.032912226038,6018.03088014561,599.9796600255736,811.0223720548553,5.662372646513749,8.955403095454777,1.8292062805657732,2.599430679662998,0.046368255777610806,0.1794845016251818,0.2057133988035718,1.0731629948512167,0.0,0.0,0.0,0.0,3.12,0,13.7,242,8.4,0.19
light,2007,430,3/27/2007,4340.52099669865,2658.866934628508,360.4033952343788,1321.250666835763,3.313374806640191,3.9684581113858326,1.0726291524832703,4.346219298801852,0.032109171888783754,0.14443579493279998,0.13402362656547345,0.18293303366163102,0.0,0.0,0.0,0.0,4.03,0.91,11.1,305,6.9,0.7
light,2007,430,3/28/2007,4364.9906021015,2692.346299044337,492.81766463529317,1179.826638421868,3.296820696451284,3.9945790787007964,1.4667192399859916,3.7574096765027645,0.0011237143434456157,0.011020115302513922,0.00831415647300218,0.023506007208617632,0.0,0.0,0.0,0.0,4.03,0,13.2,220,7.7,0.79
light,2007,430,3/29/2007,3963.48741845602,2478.8522612138777,380.7820524047106,1103.853104837431,3.009481714848914,3.7053098074945856,1.1332799178711626,3.5379907206327914,0.09465280721307145,0.04877454342825302,0.02702457789470807,0.3891022615818264,0.0,0.0,0.0,0.0,4.03,0,10.4,245,15.9,0.86
light,2007,430,3/30/2007,4546.426156212875,3444.357436387247,640.5465779735995,461.5221418520276,3.4758609756979166,5.171707862443314,1.9293571625710828,1.488781102748476,0.07784206799976404,0.2186290240738261,0.5238113146416498,1.5965722845582486,2.083333333333333,4.081632653061225,0.0,0.0,4.03,0,3.4,287,6.5,0.92
light,2007,430,4/3/2007,4917.718501161331,3189.079725358872,484.0706140590201,1244.568161743441,3.748261052714429,4.555828179084103,1.527036637410158,4.218875124554037,0.045289365814698494,0.04335095706897663,0.2581341011469832,0.18951843759552486,0.0,0.0,0.0,0.0,4.47,0.44,15.2,262,9,0.99
light,2007,430,4/4/2007,5733.656619590355,2995.9764638511574,448.68335572324634,2288.9968000159515,4.327288014785173,4.1901768725191015,1.4243916054706234,7.759311186494751,0.11850495385399284,0.1657351707858354,0.19050456166966942,0.12732535338934783,0.0,0.0,0.0,0.0,4.47,0,15,238,6.8,0.96
light,2007,430,4/5/2007,5474.35695197399,4084.1491388278587,704.1614272303508,686.0463859157829,4.188490399368011,5.868030371879107,2.235433102318574,2.31772427674251,0.10787049525511991,0.026845034512552702,0.12263521408371579,0.8702953564263995,0.0,0.0,0.0,0.0,4.47,0,8.6,140,6.6,0.92
light,2007,430,4/10/2007,6164.9503008763695,5090.262844461668,480.56491419280815,594.1225422218928,4.698895046399672,7.251086673022319,1.5256029021993909,2.0139747193962467,0.05915070328784883,0.043332499873241136,0.02130503745480736,0.24127286950038523,0.0,0.0,0.0,0.0,4.68,0.21,8.5,275,8.6,0.5
light,2007,430,4/11/2007,4737.5353364747225,3648.4643532786436,443.1378357699635,645.9331474261126,3.633079245762824,5.227026294095478,1.3979111538484652,2.235062793861981,0.07176160688361295,0.07158097966892756,0.13824248110459889,0.2599033594730712,0.0,0.0,0.0,0.0,4.68,0,11.3,287,15.5,0.4
light,2007,430,4/12/2007,6892.789980425435,5715.436800665503,520.9405827484156,656.4125970115144,5.261671740782774,8.107002554135466,1.6858918535547431,2.2176101250389,0.047692448417157626,0.09506234597557045,0.0016314980117868563,1.3185378749061156,0.0,0.0,0.0,0.0,4.68,0,7.3,298,11.1,0.29
light,2007,430,4/17/2007,5391.568797564892,4104.135500082786,342.5900404646358,944.8432570174664,4.0477243224961645,5.6067424864518935,1.126940922581039,3.1920380304644134,0.12290500779511901,0.10674459723589036,0.3272692189842744,0.23014047008022367,0.0,0.0,0.0,0.0,4.78,0.1,8.2,148,5.3,0
light,2007,430,4/18/2007,6012.264936608839,5170.78106030925,307.6968820239371,533.7869942756523,4.561657766774537,7.122287961858471,1.0256562734131238,1.8280376516289463,0.01115679863600904,0.018258996763310185,0.04210961042971432,0.0957598593292852,1.3888888888888888,2.5,0.0,0.0,4.78,0,9,300,9.2,0.02
light,2007,430,4/19/2007,5404.887705703205,3910.4795784202784,351.940555094408,1142.4675721885212,4.094611898260004,5.327628853433621,1.1849850339879058,3.9531749902716995,0.13041420359936015,0.07375470968481966,0.10796340339238232,0.8431506654817403,0.0,0.0,0.0,0.0,4.78,0,13.9,234,8.5,0.08
light,2007,430,4/24/2007,5658.14280975083,3569.37342158775,246.84743234353687,1841.9219558195498,4.2542427140983685,4.869540820719986,0.8093358437493012,6.307951903491609,0.1358835959858315,0.05674984847530432,0.0033343262093403557,0.31404186370076725,0.0,0.0,0.0,0.0,4.78,0,13.4,238,11.4,0.5
light,2007,430,4/25/2007,5612.46160276469,2622.9769256350282,352.392290862399,2637.0923862672626,4.25831684580022,3.5882037286388897,1.1668618902728445,9.252955741288641,0.031823990598168136,0.08294245812524023,0.2602309861461561,0.08542901189634321,0.6944444444444444,1.25,0.0,0.0,4.78,0,7.9,280,13.5,0.64
light,2007,430,4/26/2007,6782.914828889491,3652.0771987848707,480.23027385658077,2650.607356248039,5.1502770151021195,4.982369984699687,1.639011173571948,9.10861634449498,0.1347214582731296,0.029507929245784804,0.24048741050396177,0.328837148649063,1.3888888888888888,2.5,0.0,0.0,4.78,0,10,308,5.3,0.74
light,2007,430,5/1/2007,5777.544243206502,4330.960773216525,565.3831185903697,881.2003513996013,4.340754502784749,5.668796823581839,2.0049046758523748,3.091931057542461,0.14123578249966467,0.16697287090325286,0.3563015928857062,0.1361568067316424,0.0,0.0,0.0,0.0,4.79,0.01,14.9,295,6.3,1
light,2007,430,5/2/2007,10412.052115832397,9182.69567768239,343.6588105810615,885.697627568943,7.787623123285264,11.91011112539869,1.2058203880037246,3.1519488525585158,0.008301267204939955,0.05018700344572945,0.2523142401910567,0.33452005682363484,3.007518796992481,5.555555555555555,0.0,0.0,5.04,0.25,15.6,42,7.7,1
light,2007,430,5/3/2007,6900.195977620892,5862.500183681392,333.4559821396045,704.2398117998978,5.235353549029509,7.764900905538267,1.190914221927159,2.4884799003529956,0.11953707173725198,0.06007786485671093,0.002027965970084453,0.6722102466173543,0.0,0.0,0.0,0.0,6.13,1.09,10,336,5.7,0.98
light,2007,433,3/20/2007,3162.9130027144292,2311.512329938662,264.8963120384206,586.5043607373499,2.3568651286992766,3.419396937779086,0.7568466058240588,1.8560264580295882,0.08030820270601209,0.1752448613188379,0.1803662617289052,0.2028081379330916,0.0,0.0,0.0,0.0,3.12,0,14.3,265,5.8,0.04
light,2007,433,3/21/2007,3602.8036352125064,1695.1670121386421,161.22343219405758,1746.413190879806,2.680657466675972,2.481942916747646,0.46867276800598134,5.5091898765924485,0.13017509062096094,0.239740721138121,0.2965529273952463,0.4559990011708226,0.0,0.0,0.0,0.0,3.12,0,12.7,261,7.3,0.1
light,2007,433,3/22/2007,4742.537684060318,3257.3457068489874,396.68521468025,1088.5067625310817,3.464234977399794,4.700354555337644,1.153154693837936,3.2786348269008485,0.1720887027415588,0.026985744575760817,0.10939126923764159,0.7063926210160519,0.0,0.0,0.0,0.0,3.12,0,13.7,242,8.4,0.19
light,2007,433,4/10/2007,3695.674485227626,2929.591766193052,199.1696198627353,566.9130991718382,2.7294493982478776,4.057606324367108,0.6035443026143493,1.8771956926219808,0.016424749472323072,0.07102045314718708,0.15978672086501225,0.3437194752467476,0.0,0.0,0.0,0.0,4.68,0.21,8.5,275,8.6,0.5
light,2007,433,4/11/2007,3120.0048153252583,2435.700989801178,168.9806293180167,515.3231962060636,2.3214321542598646,3.4065748109107385,0.5151848454817582,1.7120371966978856,0.10968951200045966,0.05420732790650412,0.25895802582623656,0.40918725431243247,0.0,0.0,0.0,0.0,4.68,0,11.3,287,15.5,0.4
light,2007,433,4/12/2007,5903.719254639702,4986.082689247751,321.3577679088273,596.2787974831223,4.452276964283334,7.002925125347964,1.0042430247150853,2.028159175112661,0.14454817263036182,0.13604527035677894,0.02698610914752677,1.5436057363243645,0.0,0.0,0.0,0.0,4.68,0,7.3,298,11.1,0.29
light,2007,433,4/17/2007,5433.196632320583,3238.522146619447,349.86509135014353,1844.8093943509928,4.11605805478832,4.436331707697873,1.1740439307051795,6.317840391612989,0.11566088368226339,0.12568038449637345,0.33544733242588726,0.47152843216076484,0.0,0.0,0.0,0.0,4.78,0.1,8.2,148,5.3,0
light,2007,433,4/18/2007,3568.6405418676454,2531.225936774157,387.9731841089143,649.4414209845739,2.691282459930351,3.425204244619969,1.297569177621787,2.255004933974215,0.12943631287196602,0.14681865822631493,0.0838658829371706,0.2910538706482877,0.0,0.0,0.0,0.0,4.78,0,9,300,9.2,0.02
light,2007,433,4/19/2007,4984.018050026574,3958.61187451384,294.92207654801143,730.4840989647275,3.819170919560593,5.505718879713268,0.9997358527051236,2.5102546356176205,0.12258317817458665,0.08834747197442065,0.11957197250626292,0.8481970136245539,0.0,0.0,0.0,0.0,4.78,0,13.9,234,8.5,0.08
light,2007,433,4/24/2007,3975.428007677107,3041.1651165708017,389.0674143802729,545.1954767260327,3.0208419511224216,4.183170724306467,1.2925827720274847,1.893039849743169,0.17496203150332185,0.21750646542767216,0.15161974024098532,0.3469477080555044,0.0,0.0,0.0,0.0,4.78,0,13.4,238,11.4,0.5
light,2007,433,4/25/2007,7035.972734173033,4881.795723525221,567.5689925339548,1586.608018113857,5.2625076545796805,6.623874794471127,1.8918966417798493,5.288693393712856,0.025896652368616678,0.05551390502318509,0.2013011315856546,0.2079962944155938,0.7604562737642585,1.2658227848101267,0.0,0.0,4.78,0,7.9,280,13.5,0.64
light,2007,433,4/26/2007,3846.8024684248917,2540.4188465477037,518.2518762106109,788.1317456665776,2.929781011747823,3.4657828738713556,1.7687777345072044,2.7461036434375523,0.17025004192746743,0.038960074957206575,0.06448257541440063,0.6848305241439606,3.125,5.625,0.0,0.0,4.78,0,10,308,5.3,0.74
light,2007,433,5/1/2007,4553.719736073421,3186.0228723225123,593.5669027001478,774.1299610507559,3.460273355678891,4.197658593310293,2.1351327435257117,2.77465935860486,0.10718952939340068,0.15971865658131162,0.32932753126180936,0.28163264901501,0.0,0.0,0.0,0.0,4.79,0.01,14.9,295,6.3,1
light,2007,433,5/2/2007,18906.856576908536,17731.22031078131,281.1492364820379,894.487029645207,14.356003475253255,23.330553040501727,1.0041044160072783,3.2291950528707836,0.018744227755072073,0.028375876062806917,0.038838222526495755,0.33663716618152956,12.546125461254611,22.516556291390728,0.0,0.0,5.04,0.25,15.6,42,7.7,1
light,2007,433,5/3/2007,5558.124838092165,4536.823449799257,419.4549893649596,601.8463989279503,4.213892978083522,5.953836548292989,1.525290870418035,2.134207088396987,0.14408857865914104,0.022204358778949298,0.38050777659859975,0.9832118754544152,0.0,0.0,0.0,0.0,6.13,1.09,10,336,5.7,0.98
light,2007,4002,3/20/2007,3673.0564935581224,2708.6956048423262,372.76859257448626,591.5922961413115,2.712744825375275,3.948535867117094,1.0681048497836283,1.8545213045182178,0.15510409739016184,0.13454285690737325,0.49669380032152793,0.245259690706819,0.0,0.0,0.0,0.0,3.12,0,14.3,265,5.8,0.04
light,2007,4002,3/21/2007,5196.025990244218,3739.9874036791666,353.95299469998525,1102.0855918650668,3.814997055979602,5.436028203022045,1.0055482803976854,3.422626061692754,0.09485709529352084,0.11646729827483887,0.5962378241183596,0.14750447991469595,0.0,0.0,0.0,0.0,3.12,0,12.7,261,7.3,0.1
light,2007,4002,3/22/2007,4370.943047713636,3559.0378840739727,409.0589050630885,402.8462585765752,3.2473573905747664,5.165512168467305,1.2066634367642728,1.2668121338886014,0.1283007253217796,0.15315551941305183,0.16773065913535296,2.2883798916445617,1.3888888888888888,2.7210884353741496,0.0,0.0,3.12,0,13.7,242,8.4,0.19
light,2007,4002,3/27/2007,3766.6072508964685,2641.4860271645703,522.7035464832245,602.4176772486704,2.7797839490010836,3.8337968463927,1.4934387042377844,1.9063850545844,0.13795230221472723,0.16285419991630393,0.5433530873005626,0.23022803085248417,0.0,0.0,0.0,0.0,4.03,0.91,11.1,305,6.9,0.7
light,2007,4002,3/28/2007,6646.476680125062,4365.758025545264,817.4640181302038,1463.2546364495906,4.926965663547118,6.410804736483501,2.362612769162439,4.544269057296865,0.04977335941361587,0.13756715836692615,0.34688191738564156,0.12485547086869724,0.0,0.0,0.0,0.0,4.03,0,13.2,220,7.7,0.79
light,2007,4002,3/29/2007,5827.656550353177,4060.918771601419,694.3046506038597,1072.4331281478946,4.297681821794378,5.971939370002087,1.9557877481798867,3.340913171800295,0.024505048402536284,0.14654381037749703,0.19445092518011436,0.4838498653951855,0.0,0.0,0.0,0.0,4.03,0,10.4,245,15.9,0.86
light,2007,4002,3/30/2007,7576.193342472943,6046.582119400492,401.6833587611865,1127.9278643112639,5.66656196146069,8.878975212041839,1.1710885095078325,3.6036034003554756,0.06596939530963082,0.2101599486572617,0.25692273288301537,0.6948084992288293,52.083333333333336,57.14285714285714,0.0,97.05882352941177,4.03,0,3.4,287,6.5,0.92
