Cow_id,Date,Pre_MCP_area,Day_MCP_Area,Post_MCP_Area,All_Day_area
426,4/26/2007,6217.630504983012,341280.4635235965,14380.482161521912,400581.83176543564
426,5/1/2007,6272.374597971328,285315.3474664722,18157.50555750588,325375.9652839452
426,5/2/2007,36011.01400898583,560130.9576684535,2405.139941501431,592924.7406409085
426,5/3/2007,2209.0242574935546,177865.69819138944,33939.22117051482,250515.8583020121
427,3/27/2007,1544.4031929951161,176917.5507612056,15616.631029069424,183816.01610311633
427,3/28/2007,3142.31390450499,103524.31992507365,23251.863880962133,106330.30011053022
427,3/29/2007,9272.693607010646,114577.4340224769,39270.905907437205,123609.8527009394
427,3/30/2007,1727.7100680083167,342564.7421470061,14165.350553483702,342564.7421470061
427,4/3/2007,8835.671868995298,264715.42816244066,26085.979025512934,370933.5567878485
427,4/4/2007,5658.324671020964,333929.2268705666,5491.966323506087,357232.78992956877
427,4/5/2007,7118.113093998283,128344.22543996572,23422.06314251572,137145.55205150694
427,4/17/2007,498.4313220041804,274993.67336291075,19313.901134519838,274993.67336291075
427,4/18/2007,701.7619079950964,271573.80411858857,10456.680797494948,329208.827684924
427,4/19/2007,2072.466812994331,284295.1749440145,24128.110877970234,319508.99159956
427,4/24/2007,3213.342743483372,348233.71094200015,8363.071671998128,352051.63964655995
427,4/25/2007,4793.145294535905,180783.1167204678,17299.161871507764,180783.1167204678
427,4/26/2007,117.46283900062554,228885.6381325664,24157.62351149693,322492.74175009876
427,5/1/2007,4442.517026992049,244247.31752657145,99958.95697594248,360744.3234054353
427,5/2/2007,1013.0055174948648,1175928.744734794,60809.0398670882,1290060.633157827
427,5/3/2007,2101.895977497101,246192.5855499804,17662.481073521078,277260.28626443446
430,3/20/2007,12259.597336475737,282501.09074263275,18416.862351495773,282501.09074263275
430,3/21/2007,3377.7683319923235,382608.84688201547,118525.5195450373,390731.00017797947
430,3/22/2007,7412.084933033795,323233.4392594844,14033.067770540714,349573.4172836244
430,3/27/2007,1798.5925435144454,102246.04264955455,35140.22161851404,137436.0717454683
430,3/28/2007,1382.5615955102257,80879.82405649824,22833.77520848112,100117.33782302542
430,3/29/2007,717.9374500028789,132830.74531851104,41429.34693453042,142544.47825620393
430,3/30/2007,10179.258548445068,327604.35732444376,1570.553792502731,331355.58919594437
430,4/3/2007,3653.735437495634,267479.44600756466,43931.64660004084,303706.9058639854
430,4/4/2007,5598.606783013791,206751.27732643485,112100.26287387777,325536.97488734126
430,4/5/2007,11134.7200955078,200884.60520993918,3900.1295615052804,228751.35366655514
430,4/10/2007,843.2753410083242,172674.75696709007,9226.693676501513,182629.72069815546
430,4/11/2007,4094.361411488615,249589.827186957,18754.369955997914,255295.46783147752
430,4/12/2007,5049.1131564974785,279802.4038890451,14643.438586995006,304608.1713281423
430,4/13/2007,741.9082420000341,454329.3374308832,,456987.6192045463
430,4/17/2007,3727.1800195006654,230581.84351042658,45841.96440399438,277944.68504339457
430,4/18/2007,1581.8918034895323,301256.3942528814,7651.281204996631,317892.09998336434
430,4/19/2007,1333.6031784974039,203619.32386190444,37304.06329497695,206896.83120942116
430,4/24/2007,779.1465120015782,149411.70247157663,94569.97645201022,254463.0259815466
430,4/25/2007,5724.824642509222,101704.74300807342,141889.040611431,317505.42172813416
430,4/26/2007,5247.8540034890175,148602.92037900537,76397.15112256072,384148.03012975305
430,5/1/2007,11618.529738488141,261832.78381750872,17105.404038515408,261969.7439145199
430,5/2/2007,4596.921081990004,1878079.7966548987,21951.923491962254,1878079.7966548987
430,5/3/2007,949.308744992828,370926.4790354371,24480.53314852412,371883.35138842463
433,3/20/2007,1417.6447575083002,73299.00996708311,12799.101602520794,92988.16709609888
433,3/21/2007,290.77687850035727,81168.19112095982,33635.3701439593,195739.373412475
433,3/22/2007,4859.528117008507,148509.9287185222,54771.84325202182,238264.3051726073
433,4/10/2007,643.8738154936582,187301.4969065562,20302.16619354114,204341.68336808681
433,4/11/2007,725.9642119943164,112609.66019500792,6868.8657250106335,125950.58362144232
433,4/12/2007,2654.738300504163,610473.1727066487,13545.673294991255,617283.1196850091
433,4/13/2007,1752.1077055048663,687595.4215904716,,687595.4215904716
433,4/17/2007,3343.6440915165003,200357.6049374938,172302.90099340677,296431.9329459816
433,4/18/2007,1308.0879220012575,88611.3894705819,16377.523795969784,139785.8045000229
433,4/19/2007,1169.1003275038674,224786.4856195273,33399.61936095543,378790.7863454968
433,4/24/2007,2685.7330974843353,181930.7259129919,9655.56759250909,204776.3184674643
433,4/25/2007,8361.31052101776,296997.79114201665,73028.56153854728,445375.8154820204
433,4/26/2007,10062.607602506876,84263.44362901337,15439.719778027385,119819.54931801185
433,5/1/2007,6093.059465452097,188385.06355046947,19327.19301051274,237978.7090619607
433,5/2/2007,448.91751699801534,4835713.5668089725,20921.41219550278,4938865.24249081
433,5/3/2007,5327.272329520434,319640.70097348094,16472.03407797683,319640.70097348094
953,3/7/2006,31779.19930800982,83764.8937009275,78368.46581662353,123853.32005719515
953,3/8/2006,81506.72405478917,143213.0859018173,244436.3586023599,380089.7525945157
953,3/9/2006,49014.872741408646,55736.1552147679,427656.5966450088,494077.6684185788
953,3/14/2006,63032.93835187517,63569.74626041949,4421.279296855442,101553.40941876825
953,3/15/2006,95908.92130379379,24518.889438947663,37923.05488137342,185501.87189064384
953,3/16/2006,29879.133963152766,106280.76197982952,46766.29737716634,184537.83795999922
953,3/21/2006,157.7869344530627,58542.88448566571,1451.5852645076811,78010.68766095489
953,3/22/2006,10751.431995615363,101777.57724830508,82621.23333397508,200281.84578227997
953,3/23/2006,80547.5570641011,,,80547.5570641011
953,3/28/2006,56868.44433528185,113675.63758403063,17231.48040909134,197048.93925635517
953,3/29/2006,48477.90129441023,42055.499719917774,47541.728574338835,203692.8257799372
953,3/30/2006,17914.199818864465,174307.65386759583,9374.248461858835,194379.29049916565
953,4/4/2006,1543.832775350893,10116.826909815427,836.7220640964806,13464.147539039608
953,4/5/2006,462.5571492933668,2988.6219970522216,476.5245635434985,2988.6219970522216
953,4/6/2006,641.6225505513139,15599.011842204258,9844.285515284166,17669.52005214803
953,4/11/2006,73148.55668371916,181612.69334170222,109426.78297418356,368319.7093318999
953,4/12/2006,119021.01555586979,219429.06036165822,1409.4189783921465,346301.14856569655
953,4/13/2006,182880.1066912189,366045.2757746652,6788.701461479068,543871.8461104634
953,4/18/2006,42601.19487528825,165199.64755097963,3966.4683809871785,170423.81258543069
953,4/19/2006,62738.549270505086,207504.97719661985,110845.3257355541,445605.44475955516
953,4/20/2006,101139.12673500925,1382927.2935633017,17242.296060087392,1384533.2297522677
953,4/25/2006,50033.56158787757,52805.17926095426,2077.2072651474737,144348.1461353458
953,4/26/2006,122882.20803100057,22246.672217816114,292626.2573286146,604812.4016531855
953,4/27/2006,9633.28165377304,434381.93530860543,170057.03710824996,816960.9268222824
1006,2/19/2005,1032.4552284125239,141423.86554406583,19649.86136878282,163518.160639368
1006,2/20/2005,6447.002715803683,718831.7497070134,17373.726995021105,834534.4618967772
1006,2/21/2005,2531.9082962505054,516589.55021803826,60658.767808660865,517339.5939981267
1006,2/22/2005,9999.723429405596,313527.96355447173,16807.850112572312,464687.6534449458
1006,2/23/2005,30796.478491671383,767017.705208987,56387.23615351971,955028.5721255243
1006,2/24/2005,10830.179630987346,364097.6734932959,4857.0929688243195,433034.8646839112
1006,2/25/2005,916.5047111986205,431258.8990158861,12990.853677071631,438630.8423081202
1006,2/26/2005,12271.226012978703,188583.9428968092,51362.58636388811,191094.9983658751
1006,2/27/2005,7732.988631203771,386382.56608995236,51602.290240556,386382.56608995236
1006,2/28/2005,18551.921208096668,354422.0086968492,11501.856660716236,493801.45217375434
1006,3/1/2005,14030.693365868181,371882.8282213211,14467.523415856063,393247.28440354764
1006,3/2/2005,10197.807898256928,357646.83346956223,8027.418482039124,368719.24204850197
1006,3/3/2005,8273.430932477815,226081.0090514049,4617.136929824948,226081.0090514049
1006,3/4/2005,3493.326366024092,991784.6997632235,3598.368333188817,1053939.9503180683
1006,3/5/2005,247.40549920359626,330005.58757641725,11433.156091485173,406800.25397298485
1006,3/6/2005,4733.487361256033,556999.931085011,9680.713247096166,707821.7322638836
1006,3/7/2005,196.4860359460581,60308.60352809983,5931.576948946109,78451.80510525662
1006,3/8/2005,4941.048000693321,107260.84488563181,16998.041447639465,282425.75097696856
1006,3/9/2005,1379.6033900547773,531480.9366162866,14289.846452006139,638265.639711529
1006,3/10/2005,1573.284783995594,176295.4038309008,15345.715080913156,338794.9447643757
1006,3/11/2005,8015.331233263016,480123.62638927996,2432.4101295820437,486210.4965990782
1006,3/12/2005,7200.107915052911,323690.4397578924,14002.376282297075,338450.571631202
1006,3/13/2005,1674.2803483591415,359046.2681694627,12344.050631418824,391132.5958646387
1006,3/14/2005,5784.806008245796,442693.1584709361,42908.20245302329,480367.3154480532
1006,3/15/2005,2205.530328796711,39833.902372621,19771.749725584406,61370.629309520125
1290,3/7/2006,61359.693869546056,162712.82123950124,452226.93676157296,780359.2662570924
1290,3/8/2006,110262.3715784289,155154.97542580962,257877.27863442898,578062.1386028826
1290,3/9/2006,62249.91311189532,50511.99753002077,148134.8642300442,398738.6549873501
1290,3/14/2006,254885.2834390588,5493.048136552796,3673.5370654631406,299891.4458823949
1290,3/15/2006,8242.135158671066,3040.8182525597513,494296.7333308868,535279.7976879515
1290,3/16/2006,209598.6949020531,13070.286745650694,9354.570869460702,346450.671458086
1290,3/21/2006,100351.22823447548,23349.268962666392,38872.00165429711,140301.71341544017
1290,3/22/2006,17489.492360711098,20537.820820232853,17036.12362075597,40337.04598196596
1290,3/23/2006,153866.11752840504,223114.19765963405,139123.48434969038,338624.37658637017
1290,3/28/2006,47354.426082894206,48809.19922219217,22823.319753354415,183948.1243045479
1290,3/29/2006,63540.078251600266,458219.90864528716,33600.86335767899,479624.1131259566
1290,3/30/2006,124487.16660514474,376201.7764890145,4703.005859605968,486696.3813861208
1290,4/4/2006,1480.661793145351,23640.421184827108,1488.8165360564017,23933.821929591708
1290,4/5/2006,1823.1194190979004,2243.997831152752,1414.9929252550937,3544.180480008945
1290,4/6/2006,2926.670393459499,35079.7000364745,19939.494721133262,42468.10246228799
1290,4/11/2006,21317.88730884902,22130.388667963445,67317.38259500184,85128.42214591056
1290,4/12/2006,8701.28525338322,125605.64376121014,8924.844393020496,142464.87465249747
1290,4/13/2006,59458.85805420391,236703.56500633142,234262.34126879275,476706.48963458836
1290,4/18/2006,45471.634019305,754203.4822187424,7855.168746627867,759401.5246852934
1290,4/19/2006,81223.71080720611,287288.03559248894,21819.840408395976,337311.30114466697
1290,4/20/2006,29706.231245549396,1366181.784747824,18699.334039051086,1381204.6067520669
1290,4/25/2006,29845.694320872426,72096.40916915238,114532.14299359918,252415.1655806452
1290,4/26/2006,122822.36406959593,95779.61300231516,171315.78361479938,536716.7134663761
1290,4/27/2006,28576.75406700559,880310.5433320552,154966.7515598461,1302802.1786093563
3016,3/14/2006,67393.3304778263,77995.86153935688,1553.3151710932143,106516.86647029268
3016,3/15/2006,113685.18892763392,116131.42095311731,6455.553169783438,194579.8265299499
3016,3/16/2006,90867.37139888853,122425.60775884986,5694.7101883254945,175969.36121334508
3016,3/21/2006,92252.25803559832,84356.91439041495,18881.86231981963,117013.61983493529
3016,3/22/2006,20321.90398550406,29713.483884189278,19159.76561243314,47309.421255977824
3016,3/23/2006,94992.91574200243,208487.53867819905,169250.1327881068,291708.67574851215
3016,3/28/2006,58413.6949121654,158019.62499602884,83045.33122665016,560051.6910825223
3016,3/29/2006,46766.95327498391,68012.34106109291,32573.732892906293,170903.43187214807
3016,3/30/2006,24027.247225791216,206229.50438976288,477.1357456049882,227895.62320371717
3016,4/4/2006,490.4919835512992,1284.905766211683,399.0182834492298,1467.622308064485
3016,4/5/2006,616.9431093004532,801.3610862423666,575.5446281980257,1069.3464381992817
3016,4/6/2006,995.269666899927,15805.400208143517,8636.860463175923,19616.967314701527
3016,4/11/2006,15992.5449884267,53933.77089419961,65763.49386555888,164446.19580449164
3016,4/12/2006,52770.364841632545,86025.05405386165,599.8079946071375,185041.26724469662
3016,4/13/2006,57139.92554988712,101418.46028353646,67821.99137334898,446029.9896979183
3016,4/18/2006,33399.52901675366,714256.4051513225,2855.314495349303,722080.0984340347
3016,4/19/2006,52965.06704413518,103828.63790026307,44222.746023463085,343304.142032288
3016,4/20/2006,74984.5518771112,1302597.8321308047,89406.9970675325,1325472.803286329
3016,4/25/2006,9795.922789467499,41516.243976416066,101605.1424155645,198103.12944436446
3016,4/26/2006,92078.45497052372,49267.68953342363,14580.08647377789,172396.09738544002
3016,4/27/2006,22911.934472709894,236324.08512823284,11874.73911366053,242696.44503107667
3126,3/7/2006,63921.0480607748,165009.6501277089,436758.4285365343,760637.508603394
3126,3/8/2006,100001.5477405861,151839.47000417113,242273.27681921422,559712.314507246
3126,3/9/2006,25171.1056002751,31124.062366388738,144532.927952528,321808.5875223726
3126,3/14/2006,63704.53160147369,93981.95363966376,4324.9124953513965,114230.29872429231
3126,3/15/2006,104922.93805715442,76113.52821692359,8014.628544457257,203020.5873828996
3126,3/16/2006,76294.75714699551,113549.62271594256,8801.731792410836,183837.32027123868
3126,3/21/2006,118496.59461070388,14735.101282474003,58389.82960675238,183222.64761060884
3126,3/22/2006,25813.14395731967,69335.90713387728,1748.3892165962607,81240.19218544662
3126,3/23/2006,12515.254813855514,34442.30331992172,61637.77778432192,143252.90001290105
3126,3/28/2006,63765.52716720849,97427.68268541619,10994.539890751243,116389.13195997477
3126,3/29/2006,59740.84223752841,95356.70864129439,34394.48190417758,141018.49232795835
3126,3/30/2006,13187.724958478473,116461.97908801585,48376.40890664887,158521.84401921928
3126,4/4/2006,704.8590787006542,794.2405419498682,298.055446294602,1085.7224126053043
3126,4/5/2006,523.0301059004851,973.1043101558462,630.0649149515666,1118.0132782529108
3126,4/6/2006,836.1527582986164,15671.794914586295,11600.820693182293,16262.369779967703
3126,4/11/2006,11880.211293627508,20021.792316759238,13253.595533262473,47267.73596442444
3126,4/12/2006,53306.91037538089,54140.19021240447,2167.294254727778,105958.7381850779
3126,4/13/2006,5405.3922293409705,24202.28072725609,158816.4401409924,210720.5198622942
3126,4/25/2006,53255.02443153411,66665.75735028088,104972.85908615775,264389.2953637671
3126,4/26/2006,98983.34801031649,76881.40035869926,213525.0893832445,510317.19310829043
3126,4/27/2006,37467.22321986593,62827.53368997015,181142.67366807163,290359.7848520875
3136,3/7/2006,8032.423838231713,138990.55428740382,74313.05706625246,228634.09218316898
3136,3/8/2006,3465.0485902461223,38257.97186225653,5831.702506642789,41914.66690031439
3136,3/9/2006,9647.639891244471,83284.1267337501,22013.268359262496,86707.14448718354
3136,3/14/2006,63704.53160147369,93981.95363966376,4324.9124953513965,114230.29872429231
3136,3/15/2006,104922.93805715442,76113.52821692359,8014.628544457257,203020.5873828996
3136,3/16/2006,76294.75714699551,113549.62271594256,8801.731792410836,183837.32027123868
3136,3/21/2006,110033.22197277844,60494.86493694037,41228.796880714595,130180.45682547241
3136,3/22/2006,16540.718525856733,18145.272147684358,16090.221587564796,37007.81222818943
3136,3/23/2006,84068.66501004249,129495.07609707862,48810.17980439216,190645.7826575227
3136,3/28/2006,39287.31554276869,54616.167036257684,13700.459624341223,71665.05326375738
3136,3/29/2006,40469.54505483061,150857.4406509921,28838.93377383426,196292.5473340326
3136,3/30/2006,102842.97403139994,400288.10079784377,215.38836485450156,535275.5711537153
3136,4/4/2006,977.7632184009999,579.5114151972812,243.46488035353832,1603.6781119920852
3136,4/5/2006,1260.9885848984122,1174.9798211390153,497.7686331504956,2189.2916469480842
3136,4/6/2006,1216.6171022063936,68951.11622887664,7211.715814437717,69552.54477088433
3136,4/11/2006,121207.43018433452,320699.9105024487,20181.825851775706,350937.51678051054
3136,4/12/2006,103560.16169861704,73104.95731353376,490.1230828461994,191406.24828281417
3136,4/13/2006,48443.176763646305,92343.14639424905,91802.4434159249,457777.57317999005
3136,4/18/2006,53060.29173831662,699715.2762165964,2765.782420957461,712766.140480794
3136,4/19/2006,77139.99863392569,93514.14063930733,60634.28892311826,370146.38899093866
3136,4/20/2006,29988.571436915547,1363989.0974888653,22645.932195484405,1394298.486896649
3136,4/25/2006,70569.49261185527,58490.31912139151,59719.63154413365,190716.35473814607
3136,4/26/2006,104116.70932945609,53637.99051109329,200205.57139873505,468287.27684889734
3136,4/27/2006,42926.386870440096,73873.02805703366,220071.6119705811,476290.86054490507
3877,3/7/2006,54942.736033488065,187316.87712338567,506456.6758976579,772631.7416915298
3877,3/8/2006,80894.73056361824,169312.207802144,255221.53373290598,564362.2124443948
3877,3/9/2006,56516.155391171575,51966.46558076143,430243.0594769679,539461.7898937464
3877,3/14/2006,23229.497386779636,33586.263546705246,148773.94850346842,198919.46966746845
3877,3/15/2006,137922.79386555403,54296.31725281477,136463.9210258955,377979.1772361966
3877,3/16/2006,50420.19307391718,402545.2757964805,1283.840511508286,533426.6532091945
3877,3/21/2006,81038.18366283947,85356.45211540163,24234.987966863002,306598.9817159008
3877,3/22/2006,95335.2505011945,25797.293622896075,17181.775501791388,154616.82091572834
3877,3/23/2006,2718.2577961077914,89475.37292741984,73164.17323600873,294548.4382981062
3877,3/28/2006,73682.7832147181,169809.7199387988,127599.4739461824,616846.8975847437
3877,3/29/2006,30797.95697247982,252668.56910260068,31698.65718310885,278279.3202031655
3877,3/30/2006,107064.06610257737,441605.1629372835,3624.708924722392,555858.4229222238
3877,4/4/2006,1007.2037604479119,1460.7225664937869,445.95646159304306,1732.8713966952637
3877,4/5/2006,973.5600310484879,2157.4669841974974,580.3159483997151,2166.781708549708
3877,4/6/2006,725.5964003950357,15103.159055896103,17651.763188026845,29780.2292753309
3877,4/11/2006,42757.61172001064,327288.20501582325,10372.635852176696,341456.7166979909
3877,4/12/2006,78474.48569530994,183490.98447724804,17640.358508100733,262827.51097859815
3877,4/13/2006,135001.67445689603,96426.76677388512,3949.4282525544986,358829.16653349996
3877,4/18/2006,35674.73788797669,109583.46271008812,33550.61846280098,111561.87267540209
3877,4/19/2006,15052.417959984392,316511.46103309095,6424.147979564965,378133.11857159436
3877,4/20/2006,20373.965731006116,56870.48987083882,288873.11213983595,407953.53055271506
3877,4/25/2006,14407.174212786369,184072.33194737416,3755.129518146161,229074.2809514543
3877,4/26/2006,99353.43642525375,27002.71957365796,78126.49806875736,472902.827096045
3877,4/27/2006,8423.67613612581,89895.95592659595,185667.23318694532,320262.47602929175
4002,3/20/2007,11256.590824016486,101321.57806951925,8399.583017006516,189380.98344555125
4002,3/21/2007,3659.1964299604297,382879.26377648767,32829.66565897688,402733.48974858224
4002,3/22/2007,3480.276151992148,159134.7207335485,2493.3338370099664,159301.16387105826
4002,3/27/2007,8335.644021014334,181224.49822750688,15370.579846991226,283258.53114943206
4002,3/28/2007,17750.939424023032,340914.0480269566,76462.02108108252,343676.0354900658
4002,3/29/2007,17918.488669492304,124994.09575597942,60826.51120862365,166550.87713349238
4002,3/30/2007,5504.470458484255,795174.5072944164,50534.222348988056,855228.699359715
4002,4/10/2007,3029.046711999923,630023.8190310448,15789.703342001885,678237.6489261538
4002,4/11/2007,71.03788649966009,309851.6261320412,12505.348035521805,314040.2924449444
4002,4/12/2007,1924.8046465251246,621272.6332330406,9464.365170981735,624892.3839352131
4002,4/17/2007,7784.060728019103,320940.7505059391,16852.00626149727,339317.5206464529
4002,4/18/2007,2181.045071499888,318857.5625526905,6673.883486505598,377303.27608551085
4002,4/19/2007,1286.587581500411,235542.34802805114,16086.057726990432,250373.48654553294
4002,4/24/2007,3792.2368035158142,308697.82019057963,12137.821621486917,308697.82019057963
4002,4/25/2007,13692.61282703653,321060.3422009647,33394.74196702242,416461.1461415738
4002,4/26/2007,12530.744649998844,393685.2826829031,19293.893034026027,429033.5379279107
4002,5/1/2007,35393.74096599873,159611.3631161675,46645.337013974786,233347.82175008208
4002,5/2/2007,18222.131017498672,1825103.1868083775,20405.505471527576,2024341.9330096245
4002,5/3/2007,10031.882681505987,258597.80874796212,31980.90303746611,327501.84094797075
4012,3/20/2007,4940.0415515024215,209996.35306595266,144593.77017555758,229484.03128243238
4012,3/21/2007,566.6215879917145,161016.07962743938,67295.93516455777,203203.6496554613
4012,3/22/2007,2205.8584425076842,215076.2717256993,54439.65609941166,361522.149246186
4012,3/27/2007,4390.423841500655,61437.43674453162,19776.924626991153,116260.4474784825
4012,3/28/2007,68.45454950025305,241385.35665148497,31102.969927497208,284557.03183588386
4012,3/29/2007,6725.9434365183115,184617.60549640656,35190.711538488045,199315.6691059023
4012,3/30/2007,1193.901287510991,413864.8200144693,26701.481223620474,413864.8200144693
4012,4/3/2007,25604.956560540013,110155.44266239554,2043.5687745008618,234641.65975548327
4012,4/4/2007,1494.2481170049869,97825.11040003225,33875.36349648982,101590.9761059843
4012,4/5/2007,2792.717448494397,135661.1800691411,24016.108314998448,286899.27198700607
4042,3/20/2007,116.14223100000527,157251.13248704,10046.51838351041,171256.29849253967
4042,3/21/2007,4968.10806549713,425173.40203142166,23549.922959996387,440502.8252799362
4042,3/22/2007,2204.6687514986843,550474.1471429318,8299.230273002759,550474.1471429318
4042,3/27/2007,1957.5013279909035,258788.65344700217,9989.483120521065,343364.62382507324
4042,3/28/2007,12472.172996014357,343637.33749607205,76133.54696595669,357653.60609861463
4042,3/29/2007,18564.46472053975,154234.20254538697,52128.56213085831,187201.70960246027
4042,3/30/2007,5218.767478002468,603063.9636680931,30815.864103036933,641017.5662287623
4042,4/3/2007,419.3404609989375,264610.555711627,42631.99973508157,404356.07040426135
4042,4/4/2007,5590.480609994382,391733.99626141787,14672.680720508099,408638.1120105237
4042,4/5/2007,6216.106482505333,404882.03975841403,19885.515861533815,426662.2778814137
4042,4/10/2007,64.5517230015248,515124.5695030242,32391.125121999532,515124.5695030242
4042,4/11/2007,1008.2968599898741,265604.9017613679,21403.742076456547,268148.0852627903
4042,4/12/2007,4504.5792959898245,586830.6588591337,4755.85008197953,598726.8371746391
4042,4/13/2007,5837.012592997402,737207.4462630674,,765512.9159781002
4042,4/17/2007,4468.291513988748,237026.38462991267,13083.895671492442,266436.37319143116
4042,4/18/2007,4989.002289003227,251113.35168905556,19055.295241497457,343561.2388820052
4042,4/19/2007,308.3071069997386,286389.1977757439,20372.549645498395,317253.5983661255
4042,4/24/2007,3409.3795950133353,305685.87369948253,9928.17948301835,316899.567555394
4042,4/25/2007,21790.04952852428,303572.6537668109,422623.2732463479,676558.5358293056
4042,4/26/2007,6384.301491007209,341818.2493147552,14244.774964995682,390219.29138382524
4042,5/1/2007,710728.5964040756,113156.58179797232,97744.53939647973,1956556.5013757944
4042,5/2/2007,9423.112076515332,565448.7490596324,20567.361591523513,759325.2306304574
4042,5/3/2007,4630.978607501835,316689.68545891345,16885.29643550422,326779.7897990346
4179,2/19/2005,1729.1607976453379,182810.21448785067,25718.97163976729,217463.10194584727
4179,2/20/2005,5130.5998657383025,747131.5199093223,23700.6902615577,896261.5601574779
4179,2/21/2005,2984.735942453146,443971.7993715131,61013.502591736615,457793.0110226893
4179,2/22/2005,12846.711239967495,420552.38758842647,4631.507235643454,496579.22913762927
4179,2/23/2005,25840.299658946693,820665.0158748627,118206.26222898811,969769.6856145263
4179,2/24/2005,314.18492249492556,210071.51403090358,6029.8362440983765,263475.7957487735
4179,2/25/2005,514.2188924010843,425502.09209733596,6044.8659932995215,426198.04182952037
4179,2/26/2005,5874.860943950713,309892.2861408293,756.1448609558865,394089.2845190652
4179,2/27/2005,887.2766619999893,40105.95215756539,4679.805784667842,45008.449968134984
4179,2/28/2005,2797.8710408378392,461960.4264664203,490.66904384922236,461960.4264664203
4179,3/1/2005,3362.768798175035,340711.28501413204,2742.4830943606794,362414.29922535457
4179,3/2/2005,2113.9973968546838,404248.94832066447,4025.0863791443408,415208.90369873494
4179,3/3/2005,3281.654641502537,465328.4934794605,3741.175627656281,467901.36564579606
4179,3/4/2005,2046.6625970462337,422210.6533075422,3895.3899223059416,422210.6533075422
4179,3/5/2005,3385.6033807471395,357240.4459910169,1145.1949570951983,366474.7066346109
4179,3/6/2005,2897.8842821065336,353188.8440506216,19137.96745260805,359442.8332783934
4179,3/7/2005,3594.299141701311,233484.45267240587,6869.064060460776,239726.71572711947
4179,3/8/2005,2655.0920758126304,137662.9850006746,5501.004153748974,148486.49467930663
4179,3/9/2005,871.447096047923,193924.3672682559,776.3413793053478,196881.91003850754
4179,3/10/2005,5853.300870556617,263297.9835717473,7630.656342867762,321611.15993253514
4179,3/11/2005,1087.90856020106,328853.5774065731,6033.389442915097,338557.7957478361
4179,3/12/2005,4854.933182053268,228690.45836869627,40532.58453529328,263533.0599954203
4179,3/13/2005,738.5780046470463,265925.004237175,7818.358035707846,318885.0198351145
4179,3/14/2005,3047.518900256604,151176.88156430982,7261.618223052472,151176.88156430982
4179,3/15/2005,1943.6266580214724,102799.69852545857,35849.82301423792,111663.33253943175
4564,3/7/2006,38180.90081238141,105372.3998836875,18662.505421981215,165743.70350455493
4564,3/8/2006,11359.006588213146,64887.86266970262,12117.197372339666,71344.24318934605
4564,3/9/2006,32927.14852993935,36000.37706916779,70472.14221288264,149018.658830747
4564,3/14/2006,71053.51258520759,86368.08737840224,7549.40897430107,149776.8144485429
4564,3/15/2006,133733.35827868618,120930.80078930547,5757.084918357432,236279.82634385955
4564,3/16/2006,77963.84389784932,124583.8622686675,6893.482474114746,195815.4741804151
4564,3/21/2006,73229.06059995548,114299.11673429795,64573.12238291046,129461.06646303274
4564,3/22/2006,5612.709669180214,31485.524642119184,90489.93500744551,92324.36508050561
4564,3/23/2006,27872.628418169916,229573.62865924835,123014.75124480086,380036.35615521926
4564,3/28/2006,63246.74266371131,205004.65348973498,251959.38767527766,576110.4444263428
4564,3/29/2006,65863.37917580456,211170.9207412824,38151.81281023752,289865.3771963641
4564,3/30/2006,22277.42982517928,242165.5487898672,4701.725619234145,267006.59139918396
4564,4/4/2006,1804.5926091000438,2146.240743909031,505.29715700109955,4731.915841402486
4564,4/5/2006,1201.1387485414743,1149.4337910008617,777.7139761950821,1688.09891219344
4564,4/6/2006,933.2400215496309,21718.00588442944,7356.335315875709,22767.592646532692
4564,4/11/2006,47593.589521199465,275870.6127282828,18201.949029759387,312912.63564927876
4564,4/12/2006,156830.41378444433,253665.85540584475,6787.884781646542,301892.15628860146
4564,4/13/2006,157182.35604642332,251125.0153180007,145872.89466047287,545770.1181422174
4564,4/18/2006,46032.30145861581,469679.3948096186,5874.674583659507,473752.26506019384
4564,4/19/2006,97658.7204701379,386848.33809781075,7010.099818259478,479424.3492503613
4564,4/20/2006,41624.37025038898,1406091.6495669335,103420.86407097685,1406091.6495669335
4564,4/25/2006,95605.74064452946,86177.70309035294,141074.47194554983,288061.9325700137
4564,4/26/2006,109518.93071261048,86405.3477390483,220582.86566396058,592329.7921125889
4564,4/27/2006,49030.09799434338,466461.6975390613,214638.82613295317,1178566.7917078584
4615,3/7/2006,50407.042943551205,175866.18844360113,474421.83710870147,719391.2026252598
4615,3/8/2006,88182.9251271747,136441.45709639788,244923.82126817107,554143.8882118464
4615,3/9/2006,41577.724898442626,48330.33211147785,26209.86676619947,281218.66263470054
4615,3/14/2006,23788.821934349835,22288.130174858496,138791.14040540846,160151.29927545588
4615,3/15/2006,150509.01291172951,38428.73926386237,207585.19217428006,387956.2892264202
4615,3/16/2006,46720.18820808083,18483.42196680233,1933.4245620500296,111797.79739007354
4615,3/21/2006,55105.76874376787,922.8595974482596,156.06385704921558,55105.76874376787
4615,3/22/2006,13390.83744462533,149.36405405122787,129.62348339846358,13685.066197309876
4615,3/23/2006,182.1182221500203,193.80302975140512,259.99398665316403,424.39753715135157
4615,3/28/2006,43308.90359175205,177966.21310929582,73312.75719264854,569300.0820790678
