Trt,Year,Cow Id,Date,Total_dist,Day_dist,NPre_dist,NPost_dist,Avg_speed,Day_avg_speed,NPre_avg_speed,NPost_avg_speed,Total_Siniosity,Day_Siniosity,Pre_Siniosity,Post_Siniosity,All_Wood,Day_Wood,Pre_Wood,Post_Wood
light,2006,3136,4/5/2006,1457.990182457462,652.4052440458692,441.96439571879455,363.62054269279986,1.0681246757930125,0.8900480819179661,1.3683108226588065,1.1767655103326857,0.008265598892159082,0.021316354996418277,0.002612905089761666,0.04533907552122898,0.0,0.0,0.0,0.0
light,2006,3136,4/6/2006,3894.309600679992,2241.1258536418263,628.4701538851966,1024.7135931529679,2.9018700452160893,3.0997591336678094,2.0143274162987073,3.337829293657876,0.062357685418699904,0.018554736616941563,0.03190163519800682,0.12946576199434714,0.0,0.0,0.0,0.0
light,2006,3136,4/11/2006,5667.070246437359,3497.1197823681637,1412.3701476247068,757.5803164444873,4.142595209384035,5.039077496207729,4.386242694486667,2.15221680808093,0.004163842676483466,0.23957629596885135,0.48627747872125276,0.3542947527525118,0.0,0.0,0.0,0.0
light,2006,3136,4/12/2006,4384.221028327084,2033.6544773268533,2053.724371726758,296.8421792734746,3.240370309184837,2.824520107398407,6.358279788627733,0.9575554170112084,0.03785448937732621,0.4440003873459721,0.34624111799358526,0.08374421165271634,0.0,0.0,0.0,0.0
light,2006,3136,4/13/2006,4312.31208456303,1635.037853095356,1109.0458587228409,1568.2283727448307,3.1943052478244667,2.2490204306676147,3.4335785099778353,5.227427909149435,0.20174007609398495,0.2917854286110863,0.5801949190117817,0.23371919877611,0.0,0.0,0.0,0.0
light,2006,3136,4/18/2006,5965.647536827848,4596.543167403903,943.8399126459442,425.26445677800143,4.36404355290991,6.040135568204866,3.0844441589736737,1.4175481892600048,0.03309472449528048,0.1171829861986891,0.5627676756050116,0.4907085599915572,2.4390243902439024,4.40251572327044,0.0,0.0
light,2006,3136,4/19/2006,5497.3948490896255,1543.589593964813,1505.258310489553,2448.546944635258,4.066120450510078,2.041785177202134,4.951507600294582,8.38543474190157,0.14140862043285946,0.2742418578931966,0.31535716139633085,0.001101522419734054,0.0,0.0,0.0,0.0
light,2006,3136,4/20/2006,6879.050555356154,5304.8782648832575,681.0670436838326,893.1052467890644,5.106941763441837,7.044991055621856,2.2702234789461087,3.037772948262124,0.10772563141181517,0.23940062597906556,0.4268514385141801,0.37682635437096007,6.25,11.25,0.0,0.0
light,2006,3136,4/25/2006,5729.491152044042,1857.6613601967747,1585.1588327691848,2286.6709590780806,4.237789313642043,2.460478622777185,5.248870307182731,7.751426979925697,0.11099766274901451,0.20857485507559043,0.1587962595304801,0.02145202574882932,0.0,0.0,0.0,0.0
light,2006,3136,4/26/2006,5427.978006289115,1244.9203817875612,1153.0730920052265,3029.9845324963253,4.029679291974102,1.6532807195053933,3.8055217557928267,10.412317981087028,0.10215970876004123,0.17643139174861572,0.463757277766477,0.07500098229874426,0.3472222222222222,0.0,1.5384615384615385,0.0
light,2006,3136,4/27/2006,6651.621742534058,2249.623249666873,1004.4371064681332,3397.5613863990516,4.927127216691895,3.1507328426706906,3.314973948739713,10.202887046243399,0.05183679451072564,0.1836904607860582,0.4444999322843281,0.1228858320886948,70.18867924528301,98.0392156862745,20.0,48.93617021276596
light,2006,8742,3/7/2006,6323.191352000931,1855.5942792572177,1327.4170503085084,3140.1800224352014,4.666561883395521,2.782000418676488,3.6975405301072657,9.544620128982375,0.04721983980626553,0.5583709768733683,0.4412583225612944,0.38715383329402314,14.539007092198581,5.9259259259259265,0.0,47.14285714285714
light,2006,8742,3/8/2006,5790.747450181764,1717.9295899159004,1411.0349858165937,2661.78287444927,4.267315733369023,2.579473858732583,3.9304595705197594,8.017418296533945,0.03365056438971456,0.49720225765995824,0.11156974518248804,0.3080523395919702,0.0,0.0,0.0,0.0
light,2006,8742,3/9/2006,4562.994752263157,1353.3189796521465,920.60248693789,2289.073285673122,3.4001451209114437,2.04738120976119,2.6005719969996894,7.000224115208324,0.11546362934587841,0.3383743736934512,0.47155874112598806,0.5817009630080093,21.180555555555554,4.25531914893617,0.0,78.57142857142857
light,2006,8742,3/14/2006,5505.594391423232,1149.5122650088758,1189.3357140595022,3166.746412354857,4.186763795759112,1.7905175467427972,3.3787946422144945,9.865253621043168,0.04569209369346606,0.21869583056186445,0.1791318957588436,0.09608747305601122,9.722222222222223,19.858156028368796,0.0,0.0
light,2006,8742,3/15/2006,6422.455075872812,1176.6699727370576,757.4931738440122,4488.291929291744,4.880285012061408,1.8328192721761023,2.139811225548057,14.0259122790367,0.12279629583361834,0.17125954275878053,0.09082784486274773,0.16680257473084983,8.333333333333332,17.02127659574468,0.0,0.0
light,2006,8742,3/16/2006,4617.653608996122,2835.100652947057,814.8081405910832,967.7448154579796,3.5115236570312716,4.212630985062492,2.469115577548737,3.1017462033909604,0.15190151402677055,0.11321156322627413,0.7351497111641324,0.2122526955404866,0.0,0.0,0.0,0.0
light,2006,8742,3/21/2006,5748.688970917662,2775.6546587146568,1502.5795174216025,1470.4547947814078,4.374953554731858,4.1489606258814,4.485311992303291,4.743402563810993,0.11807141154874512,0.25694907320109567,0.48799964408446855,0.37495331460038744,0.0,0.0,0.0,0.0
light,2006,8742,3/22/2006,6019.932933773249,2065.9550598179603,994.4638637907083,2959.514010164576,4.620055973732348,3.0973838977780512,3.02268651608118,9.640110782295036,0.12231182337638626,0.1386993081662411,0.028412340500287844,0.34260568396149127,16.376306620209057,0.0,0.0,69.11764705882352
light,2006,8742,3/23/2006,8010.7835635697,2585.3003597542365,3700.9275192378313,1724.5556845776327,6.162141202745923,3.887669713916145,11.283315607432412,5.6174452266372406,0.06412784683478465,0.35965504733073517,0.09702841885309851,0.4614939389157704,2.097902097902098,0.0,8.333333333333332,0.0
light,2006,8742,3/28/2006,6713.141723187499,1805.7376728679055,1168.0339461184062,3739.3701042011885,4.947046221950995,2.6132238391720777,3.3954475177860646,11.612950634165182,0.020067864255699962,0.2954149733075436,0.3841140570937901,0.13804496505987437,1.3986013986013985,2.7210884353741496,0.0,0.0
light,2006,8742,3/29/2006,3640.9682680404476,2023.373237072668,795.0968273492992,822.4982036184823,2.699012800623015,2.9366810407440753,2.291345323773197,2.627789787918474,0.11435364899260865,0.38418268799213595,0.038622414664900205,0.44810940460016685,0.0,0.0,0.0,0.0
light,2006,8742,3/30/2006,4292.208694741646,2673.6439902631446,1252.1422844485983,366.4224200299019,3.1864949478408655,3.8692387702795146,3.737738162533129,1.141502866136766,0.04937344142464858,0.4280655096090533,0.6280442653423998,0.5247990475594366,0.0,0.0,0.0,0.0
light,2006,8742,4/4/2006,1602.1691240783184,801.5729139859673,476.9050561637651,323.6911539285854,1.1903188143226735,1.117953854931614,1.4997014344772488,1.0408075689022038,0.002121298713944238,0.06969838673933963,0.022889292028330187,0.03455232025212274,0.34843205574912894,0.0,0.0,1.5384615384615385
light,2006,8742,4/5/2006,1755.4603180669558,799.033587111125,466.31757101031576,490.10915994551397,1.2984173950199378,1.1066947189904779,1.4481912143177509,1.5912635063166038,0.009585445786392713,0.010188965336322972,0.020557399828729304,0.0399155263603909,0.0,0.0,0.0,0.0
light,2006,8742,4/6/2006,4758.376527563726,2657.900708136921,616.0125812318917,1484.4632381949102,3.548379215185478,3.6813029198572313,1.9494069026325684,4.899218607903994,0.046448244057553066,0.002126699125439089,0.023703168685420387,0.11228519035824451,0.0,0.0,0.0,0.0
light,2006,8742,4/11/2006,10512.575382862715,3989.2650364174865,1627.0429700946702,4896.267376350555,7.701520427005652,5.715279421801557,5.052928478554876,14.192079351740741,0.011815693344260856,0.21814472664726134,0.39231218252657185,0.43979405204717226,0.0,0.0,0.0,0.0
light,2006,8742,4/12/2006,4937.095729847433,2707.886012550756,1992.0440298082094,237.16568748846865,3.6382429844122575,3.72987054070352,6.18647214226152,0.7675264967264358,0.05214594731914644,0.22800710329696175,0.1448186679620707,0.29789211560069057,0.0,0.0,0.0,0.0
light,2006,8742,4/13/2006,5553.4979358945975,1577.254474253177,1108.9510858594897,2867.2923757819317,4.16616499316924,2.224618440413508,3.454676279936105,9.463011141194494,0.15659609557965357,0.28854465303439586,0.4937602353912616,0.10486443450307734,0.0,0.0,0.0,0.0
light,2006,8742,4/18/2006,4103.277806384332,2463.1685039194754,1237.140773616789,402.9685288480691,3.003863694278427,3.2410111893677307,4.042943704630029,1.3432284294935637,0.04771800437527035,0.2185660387842715,0.4189780597008402,0.49320078805247225,0.0,0.0,0.0,0.0
light,2006,8742,4/19/2006,5711.904949552291,1588.6153508575585,1678.5718129000743,2444.7177857946594,4.227908918987632,2.0985671741843572,5.558184810927398,8.372321184228285,0.17319629397189953,0.24247433977027413,0.3137443858661342,0.07390787173256817,0.0,0.0,0.0,0.0
light,2006,8742,4/20/2006,6402.614135878834,5245.9402419355365,670.8348198640388,485.8390740792605,4.728666274652019,6.902552949915179,2.258703097185316,1.6358217982466683,0.13101663327530813,0.23367728036909086,0.13330457373722723,0.6584848446569794,5.555555555555555,10.0,0.0,0.0
light,2006,8742,4/25/2006,5922.634930114181,1924.1530015872665,1570.1339193880176,2428.348009138901,4.354878625083956,2.5251351726867015,5.147980063567271,8.28787716429659,0.09781072371238778,0.21619249754535105,0.1591204425409654,0.050409766169132134,0.0,0.0,0.0,0.0
light,2006,8742,4/26/2006,6702.261890611226,1821.7681157306981,1375.9335859565094,3504.560188924016,5.005423368641692,2.4290241543075974,4.617226798511776,12.043162161250914,0.12529868574648237,0.042647646503753786,0.5757353053712876,0.006363585334026176,79.86111111111111,95.625,64.61538461538461,55.55555555555556
light,2006,8742,4/27/2006,5658.801365595048,2552.2418226521113,741.6149932118184,2364.9445497311153,4.229298479517973,3.5846093014776845,2.497020179164372,7.188281306173603,0.1529331010171731,0.26727633213123925,0.311141569663044,0.4634423074438041,82.26415094339623,90.06622516556291,70.76923076923077,73.46938775510205
light,2006,4615,3/7/2006,5712.12723659891,1575.712057586579,1093.1032200994653,3043.311958912864,4.243779521990275,2.3838306468783346,3.027986759278297,9.39293814479279,0.0650957653322304,0.680938509986804,0.5753283500318026,0.4067074675535992,17.708333333333336,4.964539007092199,0.0,62.857142857142854
light,2006,4615,3/8/2006,5010.21316983972,1729.9155518018945,1244.3398438580205,2035.9577741798048,3.7250655537841784,2.6131654861055806,3.505182658754987,6.207188335914039,0.039691856871024646,0.4592228001890175,0.02978675013174723,0.3914658042134424,0.0,0.0,0.0,0.0
light,2006,4615,3/9/2006,3061.216378624583,1181.3114756929406,869.5114886806415,1010.3934142510035,2.3051328152293546,1.8062866600809488,2.4702030928427314,3.137867746121129,0.22038840332602944,0.37246810208836845,0.5353402684101701,0.46819636909078377,20.13888888888889,1.4184397163120568,0.0,80.0
light,2006,4615,3/14/2006,3710.5939618375246,980.5120628180465,1033.483892478995,1696.598006540482,2.7404682140602104,1.4789020555324985,2.854927879776229,5.156832846627605,0.2853101291002401,0.18505256411138005,0.1709526717769476,0.8175705935147592,27.083333333333332,21.27659574468085,0.0,68.57142857142857
light,2006,4615,3/15/2006,4628.48333382674,1105.3457516426718,1337.6810908926532,2185.456491291415,3.4209041639517666,1.6849782799430972,3.6648797010757623,6.582700274974142,0.07373027949072203,0.26027715167645765,0.7991914309620199,0.429311479509903,11.805555555555555,22.69503546099291,0.0,2.857142857142857
light,2006,4615,3/16/2006,2623.043921609173,1255.5317999145193,871.8520531814024,495.660068513251,1.982648466824772,1.8683508927299395,2.5870980806569803,1.5785352500422007,0.3391568020253981,0.1580067844895206,0.7643771056778687,0.06130200103560475,57.986111111111114,88.43537414965986,1.36986301369863,52.94117647058824
light,2006,4615,3/21/2006,2564.3179489694753,707.2178248274498,1552.1338827542017,304.96624138782545,1.9411945109534257,1.0400262129815439,4.6751020564885595,0.9869457650091439,0.1868880044970964,0.03338201696035888,0.3120092756921529,0.013442129989301239,0.0,0.0,0.0,0.0
light,2006,4615,3/22/2006,1983.1685829678554,488.7867930432487,1271.9066305305928,222.47515939401382,1.5127144034842528,0.7339141036685416,3.796736210539083,0.7176618044968187,0.002567401318031739,0.0041178133040500635,0.007086616103521598,0.017108909918068956,0.0,0.0,0.0,0.0
light,2006,4615,3/23/2006,993.6447812560306,472.18776040399007,223.4133211654817,298.04369968655936,0.7561984636651679,0.705811301052302,0.6649205987067908,0.964542717432231,0.024539082826461264,0.0057390352725326145,0.042764291831672706,0.04079639286156081,0.0,0.0,0.0,0.0
light,2006,4615,3/28/2006,4258.759152336412,1762.4690436031203,1072.6678670635597,1423.6222416697321,3.11997007497173,2.5142211748974614,3.118220543789418,4.448819505217913,0.1418181359414729,0.32746446676409796,0.41818246865695663,0.8574846817257026,1.7421602787456445,3.4013605442176873,0.0,0.0
light,2006,4615,3/29/2006,4743.7482736381735,1544.1094952562062,1421.7303976574615,1777.908380724505,3.470188934629242,2.2281522298069354,4.073726067786422,5.470487325306169,0.13366760395077615,0.35385256366590245,0.059291464579212846,0.009698740822019615,0.0,0.0,0.0,0.0
light,2006,4615,3/30/2006,3493.589656479145,2377.4853025989846,638.670592228376,477.4337616517823,2.572599157937515,3.4257713293933496,1.906479379786197,1.4511664487896119,0.1189275676062828,0.401808781714687,0.5247400533693454,0.4479274072939076,0.0,0.0,0.0,0.0
light,2006,4615,4/4/2006,1620.536802864792,787.7857588283257,417.5721475964497,415.17889644001656,1.189821441163577,1.0911160094575147,1.2730858158428344,1.3307015911538993,0.008181227634086824,0.03955022297777667,0.03905474575231431,0.027877409318829517,0.0,0.0,0.0,0.0
light,2006,4615,4/5/2006,1416.4896997949486,618.6867204685815,423.28371910724314,374.51926021912465,1.0346893351314452,0.8428974393304924,1.3227616222101348,1.1889500324416655,0.01311672078249191,0.010303491811494477,0.01138647600099894,0.050281648874986325,0.0,0.0,0.0,0.0
light,2006,4615,4/6/2006,4418.860778626471,2282.0595288475665,552.6781404047724,1584.1231093741333,3.3050566781050645,3.1961618051086367,1.732533355500854,5.210931280835965,0.053786262911839876,0.004675496724722132,0.02214197542175684,0.06045854735581374,0.0,0.0,0.0,0.0
light,2006,4615,4/11/2006,5499.51437685448,3521.90767436451,697.2206221950678,1280.3860802949032,4.037822596809457,4.905163891872577,2.14529422213867,4.013749468009101,0.025621649078908976,0.07901668059356451,0.06165287469955076,0.2572598888825321,0.0,0.0,0.0,0.0
light,2006,4615,4/12/2006,3545.6392604660577,1942.819098303006,1146.7672069118237,456.0529552512283,2.610927290475742,2.6723784020674084,3.5613888413410675,1.475899531557373,0.09477638990556381,0.45748976280145787,0.3586993491770224,0.31555331466358744,0.0,0.0,0.0,0.0
light,2006,4615,4/13/2006,4748.046875957461,1040.749084637427,2207.9881941048325,1499.3095972151993,3.501509495543851,1.4237333579171367,6.96526244197108,4.867888302646751,0.1843286847117301,0.24798088861061685,0.02485925183049173,0.6839712975566594,0.0,0.0,0.0,0.0
light,2006,4615,4/25/2006,4736.791676002563,1649.907113294579,586.0964945163199,2500.7880681916654,3.495787214762039,2.1853074348272568,1.9091091026590226,8.535112860722407,0.1128707642537213,0.24617189358629413,0.3268426345067273,0.03570936924284606,0.0,0.0,0.0,0.0
light,2006,4615,4/26/2006,4688.086008905381,1048.8368817101596,982.5370366719724,2656.7120905232528,3.454742821595712,1.3873503726324863,3.210905348601217,9.005803696688993,0.11432359771816257,0.17555801372771893,0.5305414947763492,0.0655684909276178,0.0,0.0,0.0,0.0
light,2006,4615,4/27/2006,6559.999903019844,2332.2724781655147,846.2883557377988,3381.4390691165286,4.862861306908706,3.243772570466641,2.849455743224912,10.154471679028614,0.04618739954969464,0.1495466588604124,0.5346028156591467,0.12956681220628735,79.54545454545455,97.35099337748345,61.53846153846154,47.91666666666667
light,2006,1290,3/7/2006,5857.210324520379,1589.0245264684866,1271.650181089222,2996.535616962671,4.3808603773525645,2.4334219394616947,3.522576678917513,9.27720005251601,0.04697296566186803,0.6478313079269007,0.4542038987444958,0.40696065521357727,3.4722222222222223,5.673758865248227,0.0,2.857142857142857
light,2006,1290,3/8/2006,6209.615692766106,1685.9179748414151,1761.3651704826248,2762.3325474420667,4.575987982878487,2.5390330946406854,4.933795995749649,8.221227819768055,0.02739628127604869,0.5018299661908853,0.08400188633759628,0.2914107639133314,0.0,0.0,0.0,0.0
light,2006,1290,3/9/2006,4121.476851520068,1377.4500819682892,1127.1044506397616,1616.9223189120166,3.0529458159407907,2.0744730150124835,3.2020012802265954,4.841084787161726,0.14883204890579932,0.18689310788317673,0.4073668837259232,0.7242826147671055,0.0,0.0,0.0,0.0
light,2006,1290,3/14/2006,3198.0280175646717,691.6040929744461,1981.5604882824582,524.8634363077673,2.390155469031892,1.0478849893552213,5.504334689673495,1.6505139506533564,0.4394314899508061,0.09345634110845923,0.738027705074801,0.19155324431378304,82.98611111111111,95.74468085106383,79.22077922077922,61.42857142857143
light,2006,1290,3/15/2006,5684.181074620141,1079.3251590246925,830.920833050511,3773.9350825449374,4.277036173529075,1.6630587966482167,2.35388337974649,11.541085879342315,0.28976351253111654,0.025471614852881446,0.04220091861986023,0.45784077114778354,85.36585365853658,94.32624113475178,88.1578947368421,64.28571428571429
light,2006,1290,3/16/2006,4509.719154552664,1248.981243627818,2279.1604073567446,981.5775035681039,3.4009948375208627,1.8448762830543841,6.906546688959832,3.077045465730733,0.37005423672964427,0.08081670434605401,0.7525657822916698,0.11634153017620708,69.33797909407666,67.8082191780822,78.08219178082192,63.23529411764706
light,2006,1290,3/21/2006,4325.0350351172065,1632.5600088958042,1245.2155886329383,1447.259437588465,3.1638881017682565,2.3490072070443224,3.6198127576538903,4.412376334111174,0.15555811593247906,0.04046695847818178,0.609262452666751,0.030859491730411318,0.0,0.0,0.0,0.0
light,2006,1290,3/22/2006,2981.3517146089525,1092.0252693951404,892.7384636409649,996.5879815728455,2.182541518747403,1.5712593804246624,2.5801689700605923,3.066424558685678,0.09730275918503256,0.061683835115541576,0.14731273777945436,0.1548199055429555,0.0,0.0,0.0,0.0
light,2006,1290,3/23/2006,6398.664222140707,2153.0809739036654,2147.8998495771093,2097.683398659934,4.708362194364023,3.0714421881650007,6.373590058092312,6.534839248161788,0.1122707935354989,0.3410699072138458,0.1790365482782129,0.398308169969591,0.0,0.0,0.0,0.0
light,2006,1290,3/28/2006,5847.361788932636,2654.8495397188735,1499.3693541925518,1693.1428950212141,4.456830631808412,3.933110429213146,4.571248031074853,5.479426844728849,0.03773208526323199,0.11390769145387199,0.20277440858788218,0.17976970443144516,0.0,0.0,0.0,0.0
light,2006,1290,3/29/2006,7662.233591848579,5003.54929651117,1410.9935320826007,1247.6907632548098,5.844571771051547,7.390767055407932,4.30180954903232,4.077420794950359,0.028197319985324674,0.15334597072151956,0.3650097212332637,0.27662959392880593,0.0,0.0,0.0,0.0
light,2006,1290,3/30/2006,7240.061278551141,3727.1934967037796,2477.001868189486,1035.8659136578726,5.530986461841972,5.505455681984904,7.621544209813802,3.3741560705468165,0.028269707101406708,0.3195284422444503,0.3323203747229969,0.2035482068564168,0.0,0.0,0.0,0.0
light,2006,1290,4/4/2006,4109.986499939288,2355.3562785687127,800.4559701421108,954.1742512284633,3.1278436072597318,3.359994691253513,2.4858881060314,3.2789493169362998,0.005425965770964572,0.02614930580721831,0.020190150706220426,0.007145722806999846,0.0,0.0,0.0,0.0
light,2006,1290,4/5/2006,3594.823736755824,1831.8742338948232,938.449620646995,824.4998822140067,2.7525449745450414,2.6132300055560957,2.979205144911095,2.8431030421172645,0.0016915859419211943,0.0077698385975176094,0.03285893749751995,0.013281366240224723,0.0,0.0,0.0,0.0
light,2006,1290,4/6/2006,5010.506056053605,2661.2419474360972,1038.2906875274418,1310.9734210900644,3.821896305151491,3.780173220789911,3.360164037305637,4.399239668087465,0.003472434325732726,0.12106084057879254,0.03885958552679354,0.18986479199486628,0.0,0.0,0.0,0.0
light,2006,1290,4/11/2006,4828.520920352332,1674.3581802643216,892.5052377378139,2261.657502350195,3.666302900799037,2.364912683989155,2.842373368591764,7.666635601187102,0.08865787749075167,0.06425226672138626,0.36909551611688896,0.028270465451913473,0.0,0.0,0.0,0.0
light,2006,1290,4/12/2006,4075.9159564748616,2447.936381755889,952.2737299505234,675.705844768449,3.1066432595082785,3.4771823604487064,2.985184106427973,2.3380825078493044,0.11174381467451278,0.2543089141895978,0.012472235921869357,0.300437132265582,0.0,0.0,0.0,0.0
light,2006,1290,4/13/2006,7943.477163658863,3277.755584796159,1291.472763726361,3374.2488151363436,6.072994773439498,4.655902819312725,4.152645542528492,11.5162075601923,0.09825432004131181,0.13541148495016703,0.31762127255197475,0.21597467749870908,0.0,0.0,0.0,0.0
light,2006,1290,4/18/2006,8492.246822531552,6055.288683742239,1381.5243985719846,1055.4337402173235,6.502486081570867,8.363658402958894,4.651597301589174,3.703276281464293,0.01484616296253907,0.09037710885342505,0.32602378763117545,0.22499882683263375,1.4084507042253522,2.547770700636943,0.0,0.0
light,2006,1290,4/19/2006,7175.486225284258,4491.507140570489,1456.5038408935184,1227.475243820249,5.464955236317028,6.1359387166263515,4.954094696916729,4.276917225854526,0.11435055242809414,0.06267167940257581,0.3928928142776364,0.002775607309409929,0.0,0.0,0.0,0.0
light,2006,1290,4/20/2006,8090.1810593187665,6065.496442467247,1076.1866695471294,948.4979473043912,6.152228942447731,8.263619131426767,3.6604988760106445,3.30487089653098,0.09806073048208791,0.20224651890720355,0.24010913667255881,0.2700911257365233,5.714285714285714,10.32258064516129,0.0,0.0
light,2006,1290,4/25/2006,6887.95409383059,2825.470032317182,1171.6008386721553,2890.8832228412584,5.278125742398919,3.897200044575423,3.9447839685931156,10.215135063043316,0.0784208355572049,0.12354923447013848,0.15382736392298904,0.015544244503200456,0.0,0.0,0.0,0.0
light,2006,1290,4/26/2006,8497.733089060817,3834.334325259903,1408.7078053882735,3254.69095841264,6.447445439348116,5.223888726512129,4.695692684627579,11.460179431030424,0.06116163838426823,0.05289598089772359,0.3985946146928725,0.057369410138389025,1.1194029850746268,1.3513513513513513,1.7241379310344827,0.0
light,2006,1290,4/27/2006,13014.114306665495,8304.944387561716,1293.5053344970404,3415.6645846067413,9.926860645816548,11.299244064709818,4.445035513735534,11.984788016164005,0.028359336764368904,0.08672106802267891,0.3182490202810659,0.3182362490768825,68.72727272727272,81.57894736842105,59.67741935483871,45.90163934426229
light,2006,5909,3/14/2006,4758.860559213051,1617.143843566996,1089.5154689929345,2052.20124665312,3.618905368222852,2.511092924793472,3.121820828059984,6.373295797059379,0.18437467339820457,0.12001100490835402,0.1692443021763984,0.5458033761297252,10.76388888888889,21.27659574468085,0.0,1.4285714285714286
light,2006,5909,3/15/2006,5182.015134533726,1540.2406119881298,1584.306201090287,2057.4683214553106,3.9317262022258923,2.373252098594961,4.526589145972249,6.4497439544053625,0.053796152129838806,0.10710840088458111,0.6130650593575893,0.36510825186000295,10.48951048951049,21.428571428571427,0.0,0.0
light,2006,5909,3/16/2006,4726.162921841437,3124.671250733757,1009.0944493308378,592.3972217768423,3.610514073217294,4.677651572954726,3.0578619676692056,1.904814217931969,0.09993327002903801,0.3742853875550306,0.6703040175937955,0.18813589376298648,16.607773851590103,32.63888888888889,0.0,0.0
light,2006,5909,3/21/2006,4241.562137903742,1327.9628565767607,2600.7064639704467,312.8928173565359,3.1349313657825144,1.9052551744286381,7.6717004836886336,0.9870435878755075,0.4558572958671923,0.15603463070036208,0.6889992334345023,0.08712071478902095,93.72822299651567,99.31506849315068,76.71232876712328,100.0
light,2006,5909,3/22/2006,5747.642133915501,1857.640505960144,774.0298652739588,3115.971762681395,4.260668742709786,2.6883364775110623,2.296824526035486,9.707077142309641,0.10675704860674812,0.39214969578453723,0.3290394065475746,0.16581111180826644,88.54166666666666,93.87755102040816,100.0,64.70588235294117
light,2006,5909,3/28/2006,2558.1574726732947,1261.668882501953,385.99335895842444,910.495231212918,1.8935288472785305,1.8338210501481875,1.1155877426544059,2.8722247041416975,0.07684347045782904,0.14884789565568518,0.1307602952542367,0.20207665642070166,0.0,0.0,0.0,0.0
light,2006,5909,3/29/2006,3645.731313623298,1977.102964992683,848.7955903920972,819.8327582385167,2.6945538164252016,2.8736961700475043,2.481858451438881,2.5381819140511355,0.06597282347041493,0.3727433231443704,0.3896636937608282,0.7779667120282255,0.0,0.0,0.0,0.0
light,2006,5909,3/30/2006,3275.2500466317624,2149.6644597766435,658.9848776219105,466.6007092332077,2.4315145112336767,3.11545573880673,1.9612645167318765,1.453584763966379,0.14136426850905223,0.4370606555606263,0.4701446265841579,0.44466718829098717,0.0,0.0,0.0,0.0
light,2006,5909,4/4/2006,1529.008376579623,738.4488844691105,444.06409174861125,346.49540036190115,1.1402001316775712,1.0371473096476271,1.3833772328617173,1.1249850661100687,0.023205948995945608,0.05881887437406586,0.07477921968750062,0.03663932420918327,0.0,0.0,0.0,0.0
light,2006,5909,4/5/2006,1553.3237607758656,763.0638773606869,416.87869271645206,373.3811906987255,1.1506101931673078,1.0554133850078657,1.294654325206373,1.224200625241723,0.02016651636829589,0.016167846059934748,0.015927442991098023,0.04146139509050672,0.0,0.0,0.0,0.0
light,2006,5909,4/6/2006,3702.6537954033365,2238.686078275504,503.42354922083615,960.5441679069992,2.7406763844584283,3.100673238608731,1.5682976611241002,3.1186498958019455,0.06369924396085655,0.04579868945237356,0.038819809530427886,0.10738991746693165,0.0,0.0,0.0,0.0
light,2006,5909,4/11/2006,5602.946124501255,2744.790299547817,1140.2969195495834,1717.8589054038528,4.119813326839158,3.995327946940054,3.51943493688143,4.922231820641412,0.09317213734733394,0.1644930495436396,0.6188470688969686,0.07418303473666343,0.0,0.0,0.0,0.0
light,2006,5909,4/12/2006,3448.128005439553,2011.3193116941493,1084.0956591434663,352.71303460193576,2.5466233422744113,2.7819077616793213,3.3667567054144913,1.1414661313978502,0.16397953011486707,0.30738686857268915,0.09516649680895964,0.4457278000641808,0.0,0.0,0.0,0.0
light,2006,5909,4/13/2006,4516.889160731732,1366.2008916834457,799.4574717166245,2351.230797331661,3.3657892404856424,1.8844150230116492,2.5140172066560518,7.8636481516109065,0.18153447794232844,0.3402246390234276,0.5680521292538315,0.1320307769207652,0.0,0.0,0.0,0.0
light,2006,5909,4/18/2006,3738.4130498996024,2498.085407816033,779.2787331731887,461.04890891037894,2.7569417772120963,3.3175105017477193,2.5550122399120943,1.5471439896321442,0.0362268978683286,0.21242291717307768,0.6229393174557022,0.41579909470227416,0.0,0.0,0.0,0.0
light,2006,5909,4/19/2006,3582.9841772986324,2408.4800479656747,763.3254043866924,411.1787249462655,2.6599734055669133,3.207030689701298,2.4864019686862946,1.422763754139327,0.01891288982213609,0.2972056960773507,0.6620989545240709,0.3964267242654191,0.0,0.0,0.0,0.0
light,2006,5909,4/20/2006,5130.705640435016,1544.4921180268946,1398.8217434218789,2187.39177898624,3.837476170856407,2.0731437825864356,4.6783335900397285,7.4655009521714675,0.03812778160629241,0.1858751962106609,0.7906368101402226,0.7074496874623167,37.84722222222222,41.25,0.0,68.25396825396825
light,2006,5909,4/25/2006,5360.088096835245,1819.4347769110561,1137.6250675339288,2403.0282523902606,3.9645622018012165,2.416248043706582,3.7177289788690486,8.20146161225345,0.11812894636767202,0.2385434942463891,0.2213823524582123,0.016645338617831483,0.0,0.0,0.0,0.0
light,2006,5909,4/26/2006,5338.757136385977,1301.5588319833244,968.1303990018397,3069.067905400814,3.9546349158414644,1.72391898275937,3.19514983168924,10.510506525345255,0.10311417061372191,0.22553236867669826,0.5849696274073481,0.17708741624073845,31.25,37.5,0.0,47.61904761904761
light,2006,5909,4/27/2006,4625.377281985081,1416.1572852463614,700.7101277532056,2508.509868985515,3.4135625697306873,1.9723639070283585,2.335700425844019,7.44364946286503,0.01963270389064122,0.19249517188179305,0.48188975409061124,0.4108837977884019,4.545454545454546,3.9473684210526314,9.230769230769232,0.0
