ID,Cow_ID,FixDate,FixTime,Northing,Easting
38224,4882_41RC,2018-12-03,9:40:27,3624935.3,540063.83
38225,4882_41RC,2018-12-03,9:50:48,3624997.3,540117.18
38226,4882_41RC,2018-12-03,10:00:36,3625036.6,540153.71
38227,4882_41RC,2018-12-03,10:10:34,3624990.8,540160.47
38228,4882_41RC,2018-12-03,10:20:35,3624954.1,540202.28
38229,4882_41RC,2018-12-03,10:30:37,3624927.7,540215.78
38230,4882_41RC,2018-12-03,10:40:27,3624646.9,540149.77
38231,4882_41RC,2018-12-03,10:50:28,3624592.1,540206.34
38232,4882_41RC,2018-12-03,11:00:34,3624601.5,540221.35
38233,4882_41RC,2018-12-03,11:10:48,3624573.7,540199.04
38234,4882_41RC,2018-12-03,11:20:36,3624583.7,540195.12
38235,4882_41RC,2018-12-03,11:30:38,3624574.8,540208.37
38236,4882_41RC,2018-12-03,11:40:47,3624557.9,540197.61
38237,4882_41RC,2018-12-03,11:50:37,3624560.7,540199.9
38238,4882_41RC,2018-12-03,12:00:31,3624576,540217.42
38239,4882_41RC,2018-12-03,12:10:42,3624561.7,540199.42
38240,4882_41RC,2018-12-03,12:20:34,3624555.3,540200.54
38241,4882_41RC,2018-12-03,12:30:30,3624601,540310.18
38242,4882_41RC,2018-12-03,12:40:36,3624606.8,540378.67
38243,4882_41RC,2018-12-03,12:50:35,3624600.5,540390.23
38244,4882_41RC,2018-12-03,13:00:30,3624611.6,540398.71
38245,4882_41RC,2018-12-03,13:10:54,3624598.2,540392.37
38246,4882_41RC,2018-12-03,13:20:47,3624600.9,540378.62
38247,4882_41RC,2018-12-03,13:30:34,3624579.4,540356.25
38248,4882_41RC,2018-12-03,13:40:35,3624555.2,540197
38249,4882_41RC,2018-12-03,13:50:35,3624538.4,540197.35
38250,4882_41RC,2018-12-03,14:00:44,3624526.3,540197.04
38251,4882_41RC,2018-12-03,14:10:26,3624531.5,540192.86
38252,4882_41RC,2018-12-03,14:20:54,3624536.3,540194.68
38253,4882_41RC,2018-12-03,14:30:35,3624530.6,540194.81
38254,4882_41RC,2018-12-03,14:40:32,3624525.8,540195.33
38255,4882_41RC,2018-12-03,14:50:48,3624534.6,540197.58
38256,4882_41RC,2018-12-03,15:00:44,3624527.5,540193.08
38257,4882_41RC,2018-12-03,15:10:42,3624532.6,540189.62
38258,4882_41RC,2018-12-03,15:20:31,3624516.8,540190.05
38259,4882_41RC,2018-12-03,15:30:33,3624521.3,540179.39
38260,4882_41RC,2018-12-03,15:40:37,3624518.8,540166.18
38261,4882_41RC,2018-12-03,15:50:36,3624516,540174.76
38262,4882_41RC,2018-12-03,16:00:36,3624507.5,540146.82
38263,4882_41RC,2018-12-03,16:10:32,3624544.6,540157.78
38264,4882_41RC,2018-12-03,16:20:48,3624535.2,540167.08
38265,4882_41RC,2018-12-03,16:30:37,3624537.5,540162.39
38266,4882_41RC,2018-12-03,16:40:36,3624543.8,540155.68
38267,4882_41RC,2018-12-03,16:50:42,3624552.9,540139.04
38268,4882_41RC,2018-12-03,17:00:34,3624502.5,540166.92
38269,4882_41RC,2018-12-03,17:10:28,3624437.7,540191.73
38270,4882_41RC,2018-12-03,17:20:48,3624486.3,540238.37
38271,4882_41RC,2018-12-03,17:30:43,3624576.9,540229.18
38272,4882_41RC,2018-12-03,17:40:45,3624603.1,540309.79
38273,4882_41RC,2018-12-03,17:50:36,3624596.7,540375.67
38274,4882_41RC,2018-12-03,18:01:14,3624611.3,540394.16
38275,4882_41RC,2018-12-03,18:10:39,3624385.8,540631.58
38276,4882_41RC,2018-12-03,18:20:29,3624434.5,540652.93
38277,4882_41RC,2018-12-03,18:30:36,3624329.8,540654.63
38278,4882_41RC,2018-12-03,18:40:47,3624316.6,540630.98
38279,4882_41RC,2018-12-03,18:50:33,3624317.7,540651.71
38280,4882_41RC,2018-12-03,19:00:27,3624255.7,540668.67
38281,4882_41RC,2018-12-03,19:10:54,3624241,540676.33
38282,4882_41RC,2018-12-03,19:21:06,3624225.9,540711.23
38283,4882_41RC,2018-12-03,19:30:41,3624140.5,540715.99
38284,4882_41RC,2018-12-03,19:40:35,3624055.5,540806.06
38285,4882_41RC,2018-12-03,19:51:10,3624218.8,540953.44
38286,4882_41RC,2018-12-03,20:00:40,3624397.9,541156.31
38287,4882_41RC,2018-12-03,20:10:42,3624874.7,541134.98
38288,4882_41RC,2018-12-03,20:20:36,3624951.4,541326.53
38289,4882_41RC,2018-12-03,20:30:48,3624927.4,541324.65
38290,4882_41RC,2018-12-03,20:40:36,3624959.1,541243
38291,4882_41RC,2018-12-03,20:50:35,3624954.3,541210.73
38292,4882_41RC,2018-12-03,21:00:36,3624890.2,541138.08
38293,4882_41RC,2018-12-03,21:10:37,3624673.8,540948.86
38294,4882_41RC,2018-12-03,21:20:34,3624566,540916.83
38295,4882_41RC,2018-12-03,21:30:36,3624360.3,540914.64
38296,4882_41RC,2018-12-03,21:40:34,3624379.5,540920.75
38297,4882_41RC,2018-12-03,21:50:41,3624332.6,540945.35
38298,4882_41RC,2018-12-03,22:00:48,3624330.9,540951.18
38299,4882_41RC,2018-12-03,22:10:36,3624333.5,540947.61
38300,4882_41RC,2018-12-03,22:20:31,3624330.5,540941.51
38301,4882_41RC,2018-12-03,22:30:37,3624337.1,540953.29
38302,4882_41RC,2018-12-03,22:40:42,3624331.6,540942.36
38303,4882_41RC,2018-12-03,22:50:26,3624316.6,540961.54
38304,4882_41RC,2018-12-03,23:00:35,3624335.6,540939.58
38305,4882_41RC,2018-12-03,23:10:36,3624322.9,540951.74
38306,4882_41RC,2018-12-03,23:20:49,3624328.5,540945.36
38307,4882_41RC,2018-12-03,23:30:42,3624324.8,540940.78
38308,4882_41RC,2018-12-03,23:40:32,3624322.1,540949.09
38309,4882_41RC,2018-12-03,23:50:41,3624330.2,540946.85
38310,4882_41RC,2018-12-04,0:00:32,3624328.6,540939.67
38311,4882_41RC,2018-12-04,0:10:34,3624325,540942.99
38312,4882_41RC,2018-12-04,0:20:47,3624332.8,540945.4
38313,4882_41RC,2018-12-04,0:30:31,3624331.5,540952.38
38314,4882_41RC,2018-12-04,0:40:35,3624325.9,540952.9
38315,4882_41RC,2018-12-04,0:50:36,3624321.7,540942.97
38316,4882_41RC,2018-12-04,1:00:30,3624354.7,540910.49
38317,4882_41RC,2018-12-04,1:10:36,3624357.4,540909.31
38318,4882_41RC,2018-12-04,1:20:42,3624198,541100.94
38319,4882_41RC,2018-12-04,1:30:36,3624165.8,541190.85
38320,4882_41RC,2018-12-04,1:40:48,3624149.3,541198.09
38321,4882_41RC,2018-12-04,1:50:26,3623960.5,541209.94
38322,4882_41RC,2018-12-04,2:00:47,3623927.5,541183.92
38323,4882_41RC,2018-12-04,2:10:55,3623953.4,541105.08
38324,4882_41RC,2018-12-04,2:20:36,3623942.5,541108.14
38325,4882_41RC,2018-12-04,2:30:34,3623957.7,541088.35
38326,4882_41RC,2018-12-04,2:40:47,3623953.8,541090.71
38327,4882_41RC,2018-12-04,2:50:39,3623946.6,541108.59
38328,4882_41RC,2018-12-04,3:00:35,3623954.8,541102.1
38329,4882_41RC,2018-12-04,3:10:34,3623968.4,541096.71
38330,4882_41RC,2018-12-04,3:20:33,3623985.4,541089.56
38331,4882_41RC,2018-12-04,3:30:37,3623981.1,541096.04
38332,4882_41RC,2018-12-04,3:40:32,3623978.1,541090.9
38333,4882_41RC,2018-12-04,3:50:42,3623978.1,541107.47
38334,4882_41RC,2018-12-04,4:00:33,3623975.3,541081.88
38335,4882_41RC,2018-12-04,4:10:45,3623974,541099.58
38336,4882_41RC,2018-12-04,4:20:39,3623969.7,541092.95
38337,4882_41RC,2018-12-04,4:30:59,3623974.4,541101.73
38338,4882_41RC,2018-12-04,4:40:43,3623957,541102.97
38339,4882_41RC,2018-12-04,4:50:28,3623963.9,541100.82
38340,4882_41RC,2018-12-04,5:00:48,3623964,541102.81
38341,4882_41RC,2018-12-04,5:10:36,3623959.9,541100.49
38342,4882_41RC,2018-12-04,5:20:36,3623974.9,541103.47
38343,4882_41RC,2018-12-04,5:30:35,3623965.4,541102.11
38344,4882_41RC,2018-12-04,5:40:37,3623987.5,541132.02
38345,4882_41RC,2018-12-04,5:50:32,3623963.1,541108.03
38346,4882_41RC,2018-12-04,6:00:40,3623969.6,541102.09
38347,4882_41RC,2018-12-04,6:10:36,3623986.7,541124.12
38348,4882_41RC,2018-12-04,6:20:26,3623974.1,541137.62
38349,4882_41RC,2018-12-04,6:30:35,3623962.1,541098.25
38350,4882_41RC,2018-12-04,6:40:48,3623968.4,541092.44
38351,4882_41RC,2018-12-04,6:50:37,3623959.4,541094.2
38352,4882_41RC,2018-12-04,7:00:31,3623973.3,541103.46
38353,4882_41RC,2018-12-04,7:10:45,3623962.6,541099.31
38354,4882_41RC,2018-12-04,7:20:48,3623965.1,541098.28
38355,4882_41RC,2018-12-04,7:30:36,3623962.7,541110.5
38356,4882_41RC,2018-12-04,7:40:48,3623972.4,541101.22
38357,4882_41RC,2018-12-04,7:50:36,3623963.6,541108.57
38358,4882_41RC,2018-12-04,8:00:44,3623959.9,541104.92
38359,4882_41RC,2018-12-04,8:10:34,3623972.9,541094.97
38360,4882_41RC,2018-12-04,8:20:36,3623957.9,541119.81
38361,4882_41RC,2018-12-04,8:30:35,3623940.6,541112.88
38362,4882_41RC,2018-12-04,8:40:36,3623957.5,541085.1
38363,4882_41RC,2018-12-04,8:50:41,3623963.9,541094.91
38364,4882_41RC,2018-12-04,9:00:36,3623939.1,541104.82
38365,4882_41RC,2018-12-04,9:10:43,3623938.9,541114.61
38366,4882_41RC,2018-12-04,9:20:48,3623937.6,541111.78
38367,4882_41RC,2018-12-04,9:30:36,3624072.1,541163.99
38368,4882_41RC,2018-12-04,9:40:37,3624226.4,541200.54
38369,4882_41RC,2018-12-04,9:50:34,3624413.5,541241.13
38370,4882_41RC,2018-12-04,10:00:31,3624480.6,541253.78
38371,4882_41RC,2018-12-04,10:10:31,3624484.1,541257.72
38372,4882_41RC,2018-12-04,10:20:42,3624495,541247.11
38373,4882_41RC,2018-12-04,10:30:34,3624514.1,541252.4
38374,4882_41RC,2018-12-04,10:40:42,3624470.9,541250.15
38375,4882_41RC,2018-12-04,10:50:41,3624409.5,541290.51
38376,4882_41RC,2018-12-04,11:00:57,3624406.6,541263.97
38377,4882_41RC,2018-12-04,11:10:42,3624395.4,541199.54
38378,4882_41RC,2018-12-04,11:20:48,3624422.7,541234.06
38379,4882_41RC,2018-12-04,11:30:36,3624433.6,541243.91
38380,4882_41RC,2018-12-04,11:40:36,3624478.8,541247.13
38381,4882_41RC,2018-12-04,11:50:36,3624839,541125.73
38382,4882_41RC,2018-12-04,12:00:30,3624868,541106.28
38383,4882_41RC,2018-12-04,12:10:34,3624886.3,541098.37
38384,4882_41RC,2018-12-04,12:20:49,3624878.8,541086.43
38385,4882_41RC,2018-12-04,12:30:36,3624884.1,541091.67
38386,4882_41RC,2018-12-04,12:40:39,3624899.1,541105.81
38387,4882_41RC,2018-12-04,12:50:27,3624894.1,541103.73
38388,4882_41RC,2018-12-04,13:00:35,3624891.3,541097.75
38389,4882_41RC,2018-12-04,13:10:48,3624894.6,541101.2
38390,4882_41RC,2018-12-04,13:20:36,3624896.5,541095.55
38391,4882_41RC,2018-12-04,13:30:26,3624894.8,541096.7
38392,4882_41RC,2018-12-04,13:40:36,3624887.1,541100.99
38393,4882_41RC,2018-12-04,13:50:35,3624890.2,541098.1
38394,4882_41RC,2018-12-04,14:00:31,3624889.4,541094.3
38395,4882_41RC,2018-12-04,14:10:31,3624896.5,541104.47
38396,4882_41RC,2018-12-04,14:20:28,3624884.1,541093.54
38397,4882_41RC,2018-12-04,14:30:34,3624889.6,541100.44
38398,4882_41RC,2018-12-04,14:40:48,3624891.3,541107.59
38399,4882_41RC,2018-12-04,14:50:36,3624887.3,541094.3
38400,4882_41RC,2018-12-04,15:00:37,3624852.9,541096.85
38401,4882_41RC,2018-12-04,15:10:35,3624835.1,541090.93
38402,4882_41RC,2018-12-04,15:20:36,3624808.8,541106.69
38403,4882_41RC,2018-12-04,15:30:36,3624776.5,541061.49
38404,4882_41RC,2018-12-04,15:40:35,3624865.8,541027.42
38405,4882_41RC,2018-12-04,15:50:48,3624879,541030.76
38406,4882_41RC,2018-12-04,16:00:42,3624919.4,541069.38
38407,4882_41RC,2018-12-04,16:10:36,3624925.2,541052.05
38408,4882_41RC,2018-12-04,16:20:38,3624993.4,541109.45
38409,4882_41RC,2018-12-04,16:30:35,3624996.7,541109.18
38410,4882_41RC,2018-12-04,16:40:36,3625004.4,541117.73
38411,4882_41RC,2018-12-04,16:50:40,3625003.7,541111.34
38412,4882_41RC,2018-12-04,17:00:48,3625098.3,541014.37
38413,4882_41RC,2018-12-04,17:10:36,3625147.3,541034.27
38414,4882_41RC,2018-12-04,17:21:16,3625143,540995.94
38415,4882_41RC,2018-12-04,17:30:42,3625186.4,540968.02
38416,4882_41RC,2018-12-04,17:40:34,3625279,540860.99
38417,4882_41RC,2018-12-04,17:50:36,3625280,540877.74
38418,4882_41RC,2018-12-04,18:00:27,3625282.8,540870.68
38419,4882_41RC,2018-12-04,18:10:35,3625282.3,540836.02
38420,4882_41RC,2018-12-04,18:20:36,3625298.1,540717.89
38421,4882_41RC,2018-12-04,18:30:29,3625448.1,540495.13
38422,4882_41RC,2018-12-04,18:40:45,3625444.9,540376.79
38423,4882_41RC,2018-12-04,18:51:05,3625577.7,540231.23
38424,4882_41RC,2018-12-04,19:00:37,3625566.7,540227.45
38425,4882_41RC,2018-12-04,19:10:37,3625532.1,540245.26
38426,4882_41RC,2018-12-04,19:20:45,3625605.5,540409.81
38427,4882_41RC,2018-12-04,19:30:42,3625775.4,540532.12
38428,4882_41RC,2018-12-04,19:40:48,3625904.8,540648.41
38429,4882_41RC,2018-12-04,19:50:38,3625906.1,540660.74
38430,4882_41RC,2018-12-04,20:00:43,3626018.3,540607.04
38431,4882_41RC,2018-12-04,20:10:35,3626396.9,540678.8
38432,4882_41RC,2018-12-04,20:20:42,3626446.5,541006.6
38433,4882_41RC,2018-12-04,20:30:31,3626433.4,541012.46
38434,4882_41RC,2018-12-04,20:40:42,3626424.7,541009.68
38435,4882_41RC,2018-12-04,20:50:39,3626421.3,541008.63
38436,4882_41RC,2018-12-04,21:00:30,3626424.1,540985.54
38437,4882_41RC,2018-12-04,21:11:09,3626449.5,540993.12
38438,4882_41RC,2018-12-04,21:21:04,3626380.6,541052.82
38439,4882_41RC,2018-12-04,21:31:17,3626464.8,541023.26
38440,4882_41RC,2018-12-04,21:40:36,3626471,541029.94
38441,4882_41RC,2018-12-04,21:50:35,3626471.9,541034.85
38442,4882_41RC,2018-12-04,22:00:31,3626456.7,541014.54
38443,4882_41RC,2018-12-04,22:10:27,3626457.5,541013.79
38444,4882_41RC,2018-12-04,22:20:49,3626394.9,540992.64
38445,4882_41RC,2018-12-04,22:30:36,3626393.2,540984.03
38446,4882_41RC,2018-12-04,22:40:43,3626402.8,540978.21
38447,4882_41RC,2018-12-04,22:50:36,3626421.5,540965.62
38448,4882_41RC,2018-12-04,23:00:40,3626418.6,540966.86
38449,4882_41RC,2018-12-04,23:10:49,3626311.8,541081.27
38450,4882_41RC,2018-12-04,23:20:35,3626417.6,540970.38
38451,4882_41RC,2018-12-04,23:30:48,3626631.9,540760.54
38452,4882_41RC,2018-12-04,23:40:26,3626849.6,540703.12
38453,4882_41RC,2018-12-04,23:50:36,3626870.8,540710.86
38454,4882_41RC,2018-12-05,0:01:26,3626875.5,540723.64
38455,4882_41RC,2018-12-05,0:10:47,3626854.3,540737.75
38456,4882_41RC,2018-12-05,0:20:40,3626898.6,540741.92
38457,4882_41RC,2018-12-05,0:30:36,3627088.9,540753.49
38458,4882_41RC,2018-12-05,0:40:28,3627239.5,540746.39
38459,4882_41RC,2018-12-05,0:50:36,3627221,540703.31
38460,4882_41RC,2018-12-05,1:00:48,3627164.2,540639.42
38461,4882_41RC,2018-12-05,1:10:36,3627270.8,540655.76
38462,4882_41RC,2018-12-05,1:20:44,3626999.5,540734.86
38463,4882_41RC,2018-12-05,1:30:40,3626848.7,540743.81
38464,4882_41RC,2018-12-05,1:40:49,3626771.7,540665.41
38465,4882_41RC,2018-12-05,1:50:37,3626625.6,540641.53
38466,4882_41RC,2018-12-05,2:00:33,3626588,540575.34
38467,4882_41RC,2018-12-05,2:10:48,3626587,540564.99
38468,4882_41RC,2018-12-05,2:20:42,3626598.6,540539.89
38469,4882_41RC,2018-12-05,2:30:35,3626700.4,540641.03
38470,4882_41RC,2018-12-05,2:40:42,3626736.7,540628.19
38471,4882_41RC,2018-12-05,2:50:36,3626760.7,540637.33
38472,4882_41RC,2018-12-05,3:01:00,3626785.6,540658.71
38473,4882_41RC,2018-12-05,3:10:49,3626808.7,540677.53
38474,4882_41RC,2018-12-05,3:21:20,3626784.1,540702.42
38475,4882_41RC,2018-12-05,3:30:36,3626780.8,540704.88
38476,4882_41RC,2018-12-05,3:40:33,3626776.4,540698.32
38477,4882_41RC,2018-12-05,3:50:37,3626784.9,540702.73
38478,4882_41RC,2018-12-05,4:00:48,3626783.8,540695.48
38479,4882_41RC,2018-12-05,4:10:35,3626824.7,540678.55
38480,4882_41RC,2018-12-05,4:20:36,3626780.4,540703.87
38481,4882_41RC,2018-12-05,4:30:47,3626779.5,540697.26
38482,4882_41RC,2018-12-05,4:40:34,3626792.8,540694.48
38483,4882_41RC,2018-12-05,4:50:36,3626782.1,540703.11
38484,4882_41RC,2018-12-05,5:00:35,3626783.1,540700.03
38485,4882_41RC,2018-12-05,5:10:32,3626776.2,540691.76
38486,4882_41RC,2018-12-05,5:20:36,3626776.6,540700.66
38487,4882_41RC,2018-12-05,5:30:36,3626780.5,540698.07
38488,4882_41RC,2018-12-05,5:40:39,3626793.2,540701.69
38489,4882_41RC,2018-12-05,5:50:28,3626785.3,540703.43
38490,4882_41RC,2018-12-05,6:00:35,3626785.9,540692.79
38491,4882_41RC,2018-12-05,6:10:36,3626795.3,540697.7
38492,4882_41RC,2018-12-05,6:21:03,3626783.4,540693.92
38493,4882_41RC,2018-12-05,6:30:27,3626782.1,540694.81
38494,4882_41RC,2018-12-05,6:40:55,3626778.8,540696.3
38495,4882_41RC,2018-12-05,6:50:51,3626785.4,540703.77
38496,4882_41RC,2018-12-05,7:00:29,3626789.3,540710.47
38497,4882_41RC,2018-12-05,7:10:33,3626790,540691
38498,4882_41RC,2018-12-05,7:20:37,3626784.5,540701.77
38499,4882_41RC,2018-12-05,7:30:36,3626785.3,540702.39
38500,4882_41RC,2018-12-05,7:40:53,3626782,540712.37
38501,4882_41RC,2018-12-05,7:50:47,3626787.7,540699.47
38502,4882_41RC,2018-12-05,8:00:35,3626787.1,540687.37
38503,4882_41RC,2018-12-05,8:10:35,3626790.6,540696.18
38504,4882_41RC,2018-12-05,8:20:36,3626784.8,540703.36
38505,4882_41RC,2018-12-05,8:30:46,3626788.8,540701.23
38506,4882_41RC,2018-12-05,8:40:41,3626775.2,540705.58
38507,4882_41RC,2018-12-05,8:50:43,3626677.7,540687.62
38508,4882_41RC,2018-12-05,9:00:43,3626665,540704.22
38509,4882_41RC,2018-12-05,9:10:48,3626615.2,540619.71
38510,4882_41RC,2018-12-05,9:20:48,3626613.9,540578.43
38511,4882_41RC,2018-12-05,9:30:36,3626634.5,540601.06
38512,4882_41RC,2018-12-05,9:40:36,3626678,540594.2
38513,4882_41RC,2018-12-05,9:50:42,3626677.7,540615.66
38514,4882_41RC,2018-12-05,10:00:39,3626550.1,540646.67
38515,4882_41RC,2018-12-05,10:10:36,3626587.6,540666.65
38516,4882_41RC,2018-12-05,10:20:35,3626877.2,540704.15
38517,4882_41RC,2018-12-05,10:30:36,3626860.7,540683.32
38518,4882_41RC,2018-12-05,10:40:40,3626844.5,540705.5
38519,4882_41RC,2018-12-05,10:50:36,3626868,540700.88
38520,4882_41RC,2018-12-05,11:00:51,3626895.1,540617.29
38521,4882_41RC,2018-12-05,11:10:36,3627022.9,540471.35
38522,4882_41RC,2018-12-05,11:20:36,3627087.8,540508.57
38523,4882_41RC,2018-12-05,11:30:36,3627169,540556.5
38524,4882_41RC,2018-12-05,11:40:41,3627256.6,540641.51
38525,4882_41RC,2018-12-05,11:50:36,3627273.1,540658.22
38526,4882_41RC,2018-12-05,12:00:55,3627206.7,540520.81
38527,4882_41RC,2018-12-05,12:10:48,3627163.4,540409.72
38528,4882_41RC,2018-12-05,12:20:32,3627034.7,540208.96
38529,4882_41RC,2018-12-05,12:30:38,3626950.7,540167.81
38530,4882_41RC,2018-12-05,12:40:32,3626901.3,540089.94
38531,4882_41RC,2018-12-05,12:50:35,3626965.1,540081.51
38532,4882_41RC,2018-12-05,13:00:32,3626938.7,540098.03
38533,4882_41RC,2018-12-05,13:11:29,3626941.4,540106.01
38534,4882_41RC,2018-12-05,13:20:49,3626951.6,540102.32
38535,4882_41RC,2018-12-05,13:30:33,3626939.3,540099.66
38536,4882_41RC,2018-12-05,13:40:28,3626932.7,540107.68
38537,4882_41RC,2018-12-05,13:50:30,3626934.7,540110.85
38538,4882_41RC,2018-12-05,14:00:30,3626940.4,540103.23
38539,4882_41RC,2018-12-05,14:10:33,3626946.9,540106.82
38540,4882_41RC,2018-12-05,14:20:53,3626929,540102.31
38541,4882_41RC,2018-12-05,14:30:37,3626940.8,540106.33
38542,4882_41RC,2018-12-05,14:40:34,3626924.5,540103.63
38543,4882_41RC,2018-12-05,14:50:34,3626927.5,540099.51
38544,4882_41RC,2018-12-05,15:00:49,3626928.9,540098.65
38545,4882_41RC,2018-12-05,15:10:31,3626922.8,540092.37
38546,4882_41RC,2018-12-05,15:20:36,3626921.7,540099.43
38547,4882_41RC,2018-12-05,15:30:50,3626939.8,540186.89
38548,4882_41RC,2018-12-05,15:40:33,3626942.6,540201.58
38549,4882_41RC,2018-12-05,15:50:43,3626925.5,540164.84
38550,4882_41RC,2018-12-05,16:00:32,3626925.8,540158.33
38551,4882_41RC,2018-12-05,16:10:48,3626970.6,540206.49
38552,4882_41RC,2018-12-05,16:20:39,3627102,540219.14
38553,4882_41RC,2018-12-05,16:30:36,3627153.5,540222.83
38554,4882_41RC,2018-12-05,16:40:33,3627147.5,540217.61
38555,4882_41RC,2018-12-05,16:50:49,3627130.3,540207.08
38556,4882_41RC,2018-12-05,17:00:33,3627080.3,540234.34
38557,4882_41RC,2018-12-05,17:10:35,3627007.3,540226
38558,4882_41RC,2018-12-05,17:20:36,3627027.4,540192.44
38559,4882_41RC,2018-12-05,17:30:36,3627038.1,540171.96
38560,4882_41RC,2018-12-05,17:40:36,3627032.2,540147.91
38561,4882_41RC,2018-12-05,17:50:34,3626945.2,540086.79
38562,4882_41RC,2018-12-05,18:00:34,3626929.9,540058.32
38563,4882_41RC,2018-12-05,18:10:28,3626924.4,540051.01
38564,4882_41RC,2018-12-05,18:20:44,3626926.5,540061.2
38565,4882_41RC,2018-12-05,18:30:54,3627103.5,540208.83
38566,4882_41RC,2018-12-05,18:40:36,3627139.1,540199.32
38567,4882_41RC,2018-12-05,18:50:35,3627156.9,540204.4
38568,4882_41RC,2018-12-05,19:00:44,3627141.9,540254.56
38569,4882_41RC,2018-12-05,19:10:32,3627122.7,540281.36
38570,4882_41RC,2018-12-05,19:20:30,3627019.7,540235.06
38571,4882_41RC,2018-12-05,19:30:42,3626947.9,540219.66
38572,4882_41RC,2018-12-05,19:40:48,3626920.2,540147.63
38573,4882_41RC,2018-12-05,19:50:33,3626905.6,540103.13
38574,4882_41RC,2018-12-05,20:00:29,3626910.8,540085.92
38575,4882_41RC,2018-12-05,20:10:36,3626923.1,540090.5
38576,4882_41RC,2018-12-05,20:20:41,3626958.2,540078.86
38577,4882_41RC,2018-12-05,20:30:36,3626951.4,540083.44
38578,4882_41RC,2018-12-05,20:40:34,3626949.6,540083.92
38579,4882_41RC,2018-12-05,20:50:44,3626953.7,540124.98
38580,4882_41RC,2018-12-05,21:00:33,3626944.6,540133.96
38581,4882_41RC,2018-12-05,21:10:52,3626949.4,540123.5
38582,4882_41RC,2018-12-05,21:20:48,3626958.1,540099.05
38583,4882_41RC,2018-12-05,21:30:35,3626962,540092.61
38584,4882_41RC,2018-12-05,21:40:35,3626952.8,540073.58
38585,4882_41RC,2018-12-05,21:50:36,3626958.4,540071.26
38586,4882_41RC,2018-12-05,22:00:37,3626956,540074.03
38587,4882_41RC,2018-12-05,22:10:36,3627015.1,540214.68
38588,4882_41RC,2018-12-05,22:20:48,3627112.9,540237.41
38589,4882_41RC,2018-12-05,22:30:31,3627137.2,540257.36
38590,4882_41RC,2018-12-05,22:40:48,3627112.6,540297.69
38591,4882_41RC,2018-12-05,22:50:48,3627121.4,540300.25
38592,4882_41RC,2018-12-05,23:00:36,3627129.5,540289.53
38593,4882_41RC,2018-12-05,23:10:41,3627137.5,540286.32
38594,4882_41RC,2018-12-05,23:20:48,3627127,540285.45
38595,4882_41RC,2018-12-05,23:30:44,3627129.3,540284.01
38596,4882_41RC,2018-12-05,23:40:35,3627117.6,540258.41
38597,4882_41RC,2018-12-05,23:50:49,3627132,540250.49
38598,4882_41RC,2018-12-06,0:00:36,3627141.1,540263.13
38599,4882_41RC,2018-12-06,0:10:38,3627131.4,540268.27
38600,4882_41RC,2018-12-06,0:20:28,3627123.1,540278.91
38601,4882_41RC,2018-12-06,0:30:36,3627127.8,540280.58
38602,4882_41RC,2018-12-06,0:40:34,3627115.1,540280.56
38603,4882_41RC,2018-12-06,0:50:36,3627122.3,540285.42
38604,4882_41RC,2018-12-06,1:00:35,3627117,540284.87
38605,4882_41RC,2018-12-06,1:10:35,3627131.8,540277.68
38606,4882_41RC,2018-12-06,1:21:06,3627127,540284.12
38607,4882_41RC,2018-12-06,1:30:36,3627120.7,540287.09
38608,4882_41RC,2018-12-06,1:40:36,3627116.4,540281.09
38609,4882_41RC,2018-12-06,1:50:36,3627126.4,540283.84
38610,4882_41RC,2018-12-06,2:00:42,3627126.4,540284.42
38611,4882_41RC,2018-12-06,2:10:47,3627109.1,540269.68
38612,4882_41RC,2018-12-06,2:20:35,3627129.6,540283.8
38613,4882_41RC,2018-12-06,2:30:37,3627137.9,540277.14
38614,4882_41RC,2018-12-06,2:40:41,3627142.8,540285.23
38615,4882_41RC,2018-12-06,2:50:33,3627140.1,540281.39
38616,4882_41RC,2018-12-06,3:00:36,3627142.3,540285.67
38617,4882_41RC,2018-12-06,3:10:39,3627141.9,540280.65
38618,4882_41RC,2018-12-06,3:20:32,3627137.2,540278.1
38619,4882_41RC,2018-12-06,3:30:31,3627140.9,540279.54
38620,4882_41RC,2018-12-06,3:40:26,3627134.5,540283.91
38621,4882_41RC,2018-12-06,3:51:02,3627145.4,540275.88
38622,4882_41RC,2018-12-06,4:00:48,3627137.3,540281.24
38623,4882_41RC,2018-12-06,4:10:39,3627141.9,540281.18
38624,4882_41RC,2018-12-06,4:20:49,3627143,540274.65
38625,4882_41RC,2018-12-06,4:30:36,3627132.5,540274.09
38626,4882_41RC,2018-12-06,4:40:51,3627111.5,540223.37
38627,4882_41RC,2018-12-06,4:50:36,3627113.3,540196.2
38628,4882_41RC,2018-12-06,5:00:36,3627116.4,540198.51
38629,4882_41RC,2018-12-06,5:10:42,3627045.7,540136.15
38630,4882_41RC,2018-12-06,5:21:11,3627018.5,540145.21
38631,4882_41RC,2018-12-06,5:30:35,3627016,540145.56
38632,4882_41RC,2018-12-06,5:40:36,3627013.6,540144.34
38633,4882_41RC,2018-12-06,5:50:34,3627013.3,540165.34
38634,4882_41RC,2018-12-06,6:00:39,3627020.9,540161.14
38635,4882_41RC,2018-12-06,6:10:43,3626989.9,540159.35
38636,4882_41RC,2018-12-06,6:21:10,3626870.7,540178.64
